product_id,product_images,gender,product_category,product_name,details,category_type,material,product_subtype,weather_feature,coverage_feature,combined_features,text_complex,weather_label
3829,"[{'https://static.zara.net/photos///2023/I/1/2/p/2358/220/001/2/w/448/2358220001_2_1_1.jpg?ts=1691674274158': 'Image 0 of CONTRAST RUNNING SNEAKERS from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2358/220/001/2/w/448/2358220001_2_2_1.jpg?ts=1691674274178': 'Image 1 of CONTRAST RUNNING SNEAKERS from Zara'}]",men,SHOES,contrast run sneaker,run sneaker combination material upper sixeyelet face chunky sole contrast colour retroinspire design,Shoes,other,other,other,other,,This is a contrast run sneaker made of other with other coverage.,warm weather
3830,"[{'https://static.zara.net/photos///2023/I/1/2/p/2335/220/402/2/w/448/2335220402_2_1_1.jpg?ts=1691576546420': 'Image 0 of CONTRAST RETRO RUNNING SNEAKERS from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2335/220/402/2/w/448/2335220402_2_2_1.jpg?ts=1691576564100': 'Image 1 of CONTRAST RETRO RUNNING SNEAKERS from Zara'}]",men,SHOES,contrast retro run sneaker,run trainer combination material colour upper sixeyelet face chunky sole contrast colour retroinspire design,Shoes,other,trainer,other,other,trainer,This is a contrast retro run sneaker made of other with other coverage.,cool weather
3831,"[{'https://static.zara.net/photos///2023/I/1/2/p/2301/220/800/2/w/448/2301220800_2_1_1.jpg?ts=1691062145111': 'Image 0 of CONTRAST RUNNING TRAINERS from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2301/220/800/2/w/448/2301220800_2_2_1.jpg?ts=1691062145903': 'Image 1 of CONTRAST RUNNING TRAINERS from Zara'}]",men,SHOES,contrast run trainer,run trainer combination material colour upper seveneyelet face chunky sole contrast colour retroinspire design,Shoes,other,trainer,other,other,trainer,This is a contrast run trainer made of other with other coverage.,cool weather
3832,"[{'https://static.zara.net/photos///2023/I/1/2/p/2316/220/800/2/w/448/2316220800_2_1_1.jpg?ts=1692627350148': 'Image 0 of CONTRAST RUNNING SNEAKERS from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2316/220/800/2/w/448/2316220800_2_2_1.jpg?ts=1692627348325': 'Image 1 of CONTRAST RUNNING SNEAKERS from Zara'}]",men,SHOES,contrast run sneaker,run sneaker combination material upper sixeyelet face chunky track sole contrast colour retroinspire design,Shoes,other,other,other,other,,This is a contrast run sneaker made of other with other coverage.,warm weather
3833,"[{'https://static.zara.net/photos///2023/V/1/2/p/2614/120/700/2/w/448/2614120700_2_1_1.jpg?ts=1681297996885': 'Image 0 of SOFT LEATHER LOAFERS from Zara'}, {'https://static.zara.net/photos///2023/V/1/2/p/2614/120/700/2/w/448/2614120700_2_2_1.jpg?ts=1681297997342': 'Image 1 of SOFT LEATHER LOAFERS from Zara'}]",men,SHOES,soft leather loafer,leather loafer welt detail upper decorative tassel instep contrastcoloure sole,Shoes,leather,loafer,other,other,leather loafer,This is a soft leather loafer made of leather with other coverage. It is suitable for mild or cool weather.,mild weather
3834,"[{'https://static.zara.net/photos///2023/I/1/2/p/2627/220/400/2/w/448/2627220400_6_1_1.jpg?ts=1691573804312': 'Image 0 of SPLIT SUEDE LOAFERS WITH TASSELS from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2627/220/400/2/w/448/2627220400_6_2_1.jpg?ts=1691573804379': 'Image 1 of SPLIT SUEDE LOAFERS WITH TASSELS from Zara'}]",men,SHOES,split suede loafer tassel,loafer split suede leather welt detail upper tassel instep contrast sole,Shoes,leather suede,loafer,other,other,leather suede loafer,This is a split suede loafer tassel made of leather suede with other coverage. It is suitable for mild or cool weather.,mild weather
3835,"[{'https://static.zara.net/photos///2023/I/1/2/p/2705/220/202/2/w/448/2705220202_6_1_1.jpg?ts=1689693871785': 'Image 0 of MULTICOLOURED TECHNICAL SANDALS from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2705/220/202/2/w/448/2705220202_6_2_1.jpg?ts=1689693872298': 'Image 1 of MULTICOLOURED TECHNICAL SANDALS from Zara'}]",men,SHOES,multicoloure technical sandal,sandal multicoloure strap hookandloop fastening ankle piece well fit lightweight sole,Shoes,other,sandal,lightweight,other,sandal lightweight,This is a multicoloure technical sandal made of other with other coverage.,warm weather
3836,"[{'https://static.zara.net/photos///2023/I/1/2/p/2720/220/805/2/w/448/2720220805_2_1_1.jpg?ts=1687186988743': 'Image 0 of CHUNKY TECHNICAL SLIDE SANDALS from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2720/220/805/2/w/448/2720220805_2_2_1.jpg?ts=1687186989559': 'Image 1 of CHUNKY TECHNICAL SLIDE SANDALS from Zara'}]",men,SHOES,chunky technical slide sandal,technical slide sandal wide strap hookandloop strap chunky track sole,Shoes,other,sandal,other,other,sandal,This is a chunky technical slide sandal made of other with other coverage.,warm weather
3837,"[{'https://static.zara.net/photos///2023/I/1/2/p/2720/221/500/2/w/448/2720221500_2_1_1.jpg?ts=1687190990933': 'Image 0 of CHUNKY TECHNICAL SLIDE SANDALS from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2720/221/500/2/w/448/2720221500_2_2_1.jpg?ts=1687190990917': 'Image 1 of CHUNKY TECHNICAL SLIDE SANDALS from Zara'}]",men,SHOES,chunky technical slide sandal,technical slide sandal wide strap hookandloop fastening contrastcoloure strap chunky track sole,Shoes,other,sandal,other,other,sandal,This is a chunky technical slide sandal made of other with other coverage.,warm weather
3838,"[{'https://static.zara.net/photos///2023/I/1/2/p/2417/220/800/2/w/448/2417220800_2_1_1.jpg?ts=1690472193697': 'Image 0 of CHUNKY SHOES WITH TOPSTITCHING from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2417/220/800/2/w/448/2417220800_2_2_1.jpg?ts=1690472195988': 'Image 1 of CHUNKY SHOES WITH TOPSTITCHING from Zara'}]",men,SHOES,chunky shoe topstitching,laceup shoe plain upper foureyelet face moc toe detail contrastcoloure topstitche upper round toe double welt upper chunky track sole,Shoes,other,shoe,other,other,shoe,This is a chunky shoe topstitching made of other with other coverage.,warm weather
3839,"[{'https://static.zara.net/photos///2023/I/1/2/p/2414/221/001/2/w/448/2414221001_2_1_1.jpg?ts=1684763746755': 'Image 0 of CHUNKY TRACK SOLE SHOES from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2414/221/001/2/w/448/2414221001_2_2_1.jpg?ts=1684763746683': 'Image 1 of CHUNKY TRACK SOLE SHOES from Zara'}]",men,SHOES,chunky track sole shoe,derby shoe plain upper foureyelet face round toe matching chunky track sole,Shoes,other,shoe,other,other,shoe,This is a chunky track sole shoe made of other with other coverage.,cool weather
3840,"[{'https://static.zara.net/photos///2023/I/1/2/p/2620/220/800/2/w/0/2620220800_2_1_1.jpg?ts=1684763884540': 'Image 0 of TRACK SOLE LOAFERS from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2620/220/800/2/w/0/2620220800_2_2_1.jpg?ts=1684763884644': 'Image 1 of TRACK SOLE LOAFERS from Zara'}]",men,SHOES,track sole loafer,loafer plain upper decorative penny strap metal appliqué instep match chunky track sole welt,Shoes,other,loafer,other,other,loafer,This is a track sole loafer made of other with other coverage.,mild weather
3841,"[{'https://static.zara.net/photos///2023/I/1/2/p/2500/220/800/2/w/448/2500220800_2_1_1.jpg?ts=1686666005169': 'Image 0 of MOC TOE SHOES from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2500/220/800/2/w/0/2500220800_2_2_1.jpg?ts=1686666017197': 'Image 1 of MOC TOE SHOES from Zara'}]",men,SHOES,moc toe shoe,shoe feature moc toe detail matching seam laceup fasten decorative welt detail entire shoe chunky track sole irregular design welt,Shoes,other,shoe,other,other,shoe,This is a moc toe shoe made of other with other coverage.,cold weather
3842,"[{'https://static.zara.net/photos///2023/V/1/2/p/2630/120/805/2/w/448/2630120805_2_1_1.jpg?ts=1680774584344': 'Image 0 of SPORTY LEATHER LOAFERS from Zara'}, {'https://static.zara.net/photos///2023/V/1/2/p/2630/120/805/2/w/448/2630120805_2_2_1.jpg?ts=1680774585958': 'Image 1 of SPORTY LEATHER LOAFERS from Zara'}]",men,SHOES,sporty leather loafer,loafer leather split suede finish plain upper moc toe detail round toe contrastcoloure sole,Shoes,leather suede,loafer,other,other,leather suede loafer,This is a sporty leather loafer made of leather suede with other coverage. It is suitable for mild or cool weather.,mild weather
3843,"[{'https://static.zara.net/photos///2023/V/1/2/p/2656/220/102/2/w/448/2656220102_2_1_1.jpg?ts=1683545134010': 'Image 0 of CANVAS DECK SHOES from Zara'}, {'https://static.zara.net/photos///2023/V/1/2/p/2656/220/102/2/w/448/2656220102_2_2_1.jpg?ts=1683545134024': 'Image 1 of CANVAS DECK SHOES from Zara'}]",men,SHOES,canvas deck shoe,sporty deck shoe contrast piece detail edge twoeyelet face contrast chunky sole,Shoes,other,shoe,other,other,shoe,This is a canvas deck shoe made of other with other coverage.,mild weather
3844,"[{'https://static.zara.net/photos///2023/I/1/2/p/2727/220/800/2/w/448/2727220800_2_1_1.jpg?ts=1686234637194': 'Image 0 of BRAIDED SANDALS from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2727/220/800/2/w/448/2727220800_2_2_1.jpg?ts=1686234635797': 'Image 1 of BRAIDED SANDALS from Zara'}]",men,SHOES,braid sandal,monochrome slide sandal chunky rubber sole wide braid strap instep round toe,Shoes,other,sandal,other,other,sandal,This is a braid sandal made of other with other coverage.,warm weather
3845,"[{'https://static.zara.net/photos///2023/V/1/2/p/2707/120/800/2/w/448/2707120800_2_1_1.jpg?ts=1681297999957': 'Image 0 of CROSSOVER SANDALS from Zara'}, {'https://static.zara.net/photos///2023/V/1/2/p/2707/120/800/2/w/448/2707120800_2_2_1.jpg?ts=1680774587731': 'Image 1 of CROSSOVER SANDALS from Zara'}]",men,SHOES,crossover sandal,slide sandal wide crisscross strap instep match sole slight volume,Shoes,other,sandal,other,other,sandal,This is a crossover sandal made of other with other coverage.,warm weather
3846,"[{'https://static.zara.net/photos///2023/V/1/2/p/2707/121/120/2/w/448/2707121120_2_1_1.jpg?ts=1683816080493': 'Image 0 of CRISS-CROSS SANDALS from Zara'}, {'https://static.zara.net/photos///2023/V/1/2/p/2707/121/120/2/w/448/2707121120_2_2_1.jpg?ts=1683816080434': 'Image 1 of CRISS-CROSS SANDALS from Zara'}]",men,SHOES,crisscross sandal,slider sandal wide crisscross strap instep match sole,Shoes,other,sandal,other,other,sandal,This is a crisscross sandal made of other with other coverage.,mild weather
3847,"[{'https://static.zara.net/photos///2023/V/1/2/p/2615/120/700/2/w/448/2615120700_2_1_1.jpg?ts=1678112603994': 'Image 0 of LEATHER PENNY STRAP LOAFERS from Zara'}, {'https://static.zara.net/photos///2023/V/1/2/p/2615/120/700/2/w/448/2615120700_2_2_1.jpg?ts=1678112605783': 'Image 1 of LEATHER PENNY STRAP LOAFERS from Zara'}]",men,SHOES,leather penny strap loafer,leather loafer plain upper decorative penny strap detail instep round toe contrast sole,Shoes,leather,loafer,other,other,leather loafer,This is a leather penny strap loafer made of leather with other coverage. It is suitable for mild or cool weather.,mild weather
3848,"[{'https://static.zara.net/photos///2022/I/1/2/p/2601/020/100/2/w/448/2601020100_2_1_1.jpg?ts=1663602227246': 'Image 0 of BASIC TASSEL LOAFERS from Zara'}, {'https://static.zara.net/photos///2022/I/1/2/p/2601/020/100/2/w/0/2601020100_2_2_1.jpg?ts=1663602229458': 'Image 1 of BASIC TASSEL LOAFERS from Zara'}]",men,SHOES,basic tassel loafer,loafer feature decorative penny strap tassel fringe instep matching sole,Shoes,other,loafer,other,other,loafer,This is a basic tassel loafer made of other with other coverage.,mild weather
3849,"[{'https://static.zara.net/photos///2023/V/1/2/p/2400/121/105/2/w/448/2400121105_2_1_1.jpg?ts=1683033226867': 'Image 0 of LEATHER SHOES from Zara'}, {'https://static.zara.net/photos///2023/V/1/2/p/2400/121/105/2/w/448/2400121105_2_2_1.jpg?ts=1683033242065': 'Image 1 of LEATHER SHOES from Zara'}]",men,SHOES,leather shoe,laceup derby shoe leather rounded toe fiveeyelet face classic style,Shoes,leather,shoe,other,other,leather shoe,This is a leather shoe made of leather with other coverage. It is suitable for mild or cool weather.,mild weather
3850,"[{'https://static.zara.net/photos///2023/V/1/1/p/2505/120/800/82/w/0/2505120800_1_1_1.jpg?ts=1677060879703': 'Image 0 of TRACK SOLE DERBY SHOES from Zara'}, {'https://static.zara.net/photos///2023/V/1/1/p/2505/120/800/82/w/0/2505120800_2_1_1.jpg?ts=1677060878991': 'Image 1 of TRACK SOLE DERBY SHOES from Zara'}]",men,SHOES,track sole derby shoe,laceup derby shoe round toe foureyelet face slightly chunky track sole,Shoes,other,shoe,other,other,shoe,This is a track sole derby shoe made of other with other coverage.,mild weather
3851,"[{'https://static.zara.net/photos///2023/V/1/2/p/2205/120/203/2/w/0/2205120203_2_1_1.jpg?ts=1671529438807': 'Image 0 of MULTIPIECE SNEAKERS from Zara'}, {'https://static.zara.net/photos///2023/V/1/2/p/2205/120/203/2/w/448/2205120203_2_2_1.jpg?ts=1671529439454': 'Image 1 of MULTIPIECE SNEAKERS from Zara'}]",men,SHOES,multipiece sneaker,laceup trainer combination piece colour upper sixeyelet face contrastcoloure topstitching detail slightly chunky sole,Shoes,other,trainer,other,other,trainer,This is a multipiece sneaker made of other with other coverage.,warm weather
3852,"[{'https://static.zara.net/photos///2023/V/1/2/p/2215/120/203/2/w/448/2215120203_2_1_1.jpg?ts=1679323441591': 'Image 0 of MULTIPIECE SNEAKERS from Zara'}, {'https://static.zara.net/photos///2023/V/1/2/p/2215/120/203/2/w/0/2215120203_2_2_1.jpg?ts=1679323442606': 'Image 1 of MULTIPIECE SNEAKERS from Zara'}]",men,SHOES,multipiece sneaker,trainer combination material piece colour upper eighteyelet face chunky sole combination colour irregular design,Shoes,other,trainer,other,other,trainer,This is a multipiece sneaker made of other with other coverage.,warm weather
3853,"[{'https://static.zara.net/photos///2023/V/1/2/p/2217/120/203/2/w/0/2217120203_2_1_1.jpg?ts=1679323441772': 'Image 0 of MULTI-PIECE SNEAKERS from Zara'}, {'https://static.zara.net/photos///2023/V/1/2/p/2217/120/203/2/w/0/2217120203_2_2_1.jpg?ts=1679323442568': 'Image 1 of MULTI-PIECE SNEAKERS from Zara'}]",men,SHOES,multipiece sneaker,trainers combination material piece colour upper sixeyelet face slightly chunky sole retro design,Shoes,other,other,other,other,,This is a multipiece sneaker made of other with other coverage.,warm weather
3854,"[{'https://static.zara.net/photos///2023/V/1/2/p/2302/120/203/2/w/448/2302120203_2_1_1.jpg?ts=1675083705265': 'Image 0 of MULTIPIECE SNEAKERS from Zara'}, {'https://static.zara.net/photos///2023/V/1/2/p/2302/120/203/2/w/448/2302120203_2_2_1.jpg?ts=1675083707861': 'Image 1 of MULTIPIECE SNEAKERS from Zara'}]",men,SHOES,multipiece sneaker,trainer contrast material colour upper fiveeyelet face chunky sole contrast colour irregular design,Shoes,other,trainer,other,other,trainer,This is a multipiece sneaker made of other with other coverage.,warm weather
3855,"[{'https://static.zara.net/photos///2022/I/1/2/p/2221/020/001/2/w/448/2221020001_2_1_1.jpg?ts=1660225517147': 'Image 0 of MINIMALIST LACE-UP TRAINERS from Zara'}, {'https://static.zara.net/photos///2022/I/1/2/p/2221/020/001/2/w/448/2221020001_2_2_1.jpg?ts=1660225518686': 'Image 1 of MINIMALIST LACE-UP TRAINERS from Zara'}]",men,SHOES,minimalist laceup trainer,trainers seveneyelet face white sole,Shoes,other,trainer,other,other,trainer,This is a minimalist laceup trainer made of other with other coverage.,cool weather
3856,"[{'https://static.zara.net/photos///2023/V/1/2/p/2711/120/800/2/w/448/2711120800_2_1_1.jpg?ts=1677583222583': 'Image 0 of CHUNKY SANDALS from Zara'}, {'https://static.zara.net/photos///2023/V/1/2/p/2711/120/800/2/w/0/2711120800_2_2_1.jpg?ts=1677583227048': 'Image 1 of CHUNKY SANDALS from Zara'}]",men,SHOES,chunky sandal,slide sandal plain upper matching chunky sole,Shoes,other,sandal,other,other,sandal,This is a chunky sandal made of other with other coverage.,warm weather
3857,[],men,SHOES,split suede leather sandal,leather sandal split suede finish feature wide strap instep hookandloop fastening chunky sole,Shoes,leather suede,sandal,other,other,leather suede sandal,This is a split suede leather sandal made of leather suede with other coverage. It is suitable for mild or cool weather.,mild weather
3858,"[{'https://static.zara.net/photos///2023/V/1/1/p/2380/220/800/2/w/0/2380220800_2_1_1.jpg?ts=1683186343514': 'Image 0 of ATHLETICZ RUNNING TRAINERS from Zara'}, {'https://static.zara.net/photos///2023/V/1/1/p/2380/220/800/2/w/0/2380220800_2_2_1.jpg?ts=1683186352034': 'Image 1 of ATHLETICZ RUNNING TRAINERS from Zara'}]",men,SHOES,athleticz run trainer,run trainer spume foam technology guarantee lightness comfort contrast colour material upper sixeyelet face slightly chunky soleathleticz collectionview,Shoes,other,trainer,lightness,other,trainer lightness,This is a athleticz run trainer made of other with other coverage.,warm weather
3859,"[{'https://static.zara.net/photos///2023/V/1/2/p/2336/120/202/2/2336120202_16_1_1/w/37/poster.jpg?ts=1677143005372': 'Image 0 of ATHLETICZ RUNNING TRAINERS from Zara'}, {'https://static.zara.net/photos///2023/V/1/1/p/2336/120/202/2/w/0/2336120202_2_1_1.jpg?ts=1677661425169': 'Image 1 of ATHLETICZ RUNNING TRAINERS from Zara'}]",men,SHOES,athleticz run trainer,run trainer design run thank spume foam technology guarantee lightness comfort multicoloure upper breathable technical fabric rubberise detail seveneyelet face chunky sole combination coloursathleticz collectionview,Shoes,rubberise,trainer,lightness,other,rubberise trainer lightness,This is a athleticz run trainer made of rubberise with other coverage.,warm weather
3860,"[{'https://static.zara.net/photos///2023/I/1/1/p/2416/220/800/34/w/448/2416220800_1_1_1.jpg?ts=1692003866919': 'Image 0 of CHUNKY LEATHER SHOES WITH TOECAP DETAIL from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2416/220/800/2/w/448/2416220800_6_1_1.jpg?ts=1689676914851': 'Image 1 of CHUNKY LEATHER SHOES WITH TOECAP DETAIL from Zara'}]",men,SHOES,chunky leather shoe toecap detail,leather derby shoe plain upper foureyelet face round toe matching chunky sole,Shoes,leather,shoe,other,other,leather shoe,This is a chunky leather shoe toecap detail made of leather with other coverage. It is suitable for mild or cool weather.,mild weather
3861,"[{'https://static.zara.net/photos///2023/I/1/2/p/2456/220/800/2/w/448/2456220800_6_1_1.jpg?ts=1691748309461': 'Image 0 of CHUNKY LEATHER SHOES from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2456/220/800/2/w/448/2456220800_6_2_1.jpg?ts=1691748309910': 'Image 1 of CHUNKY LEATHER SHOES from Zara'}]",men,SHOES,chunky leather shoe,leather derby shoe plain upper fiveeyelet face round toe chunky sole,Shoes,leather,shoe,other,other,leather shoe,This is a chunky leather shoe made of leather with other coverage. It is suitable for mild or cool weather.,mild weather
3862,"[{'https://static.zara.net/photos///2023/I/1/2/p/2210/220/716/2/w/448/2210220716_2_1_1.jpg?ts=1684937055032': 'Image 0 of MINIMALIST LACE-UP TRAINERS from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2210/220/716/2/w/448/2210220716_2_2_1.jpg?ts=1684937055222': 'Image 1 of MINIMALIST LACE-UP TRAINERS from Zara'}]",men,SHOES,minimalist laceup trainer,trainer plain upper seveneyelet face slightly chunky uniform sole,Shoes,other,trainer,other,other,trainer,This is a minimalist laceup trainer made of other with other coverage.,cool weather
3863,"[{'https://static.zara.net/photos///2023/I/1/2/p/2605/220/402/2/w/448/2605220402_2_1_1.jpg?ts=1684313565612': 'Image 0 of LEATHER LOAFERS WITH TASSEL from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2605/220/402/2/w/448/2605220402_2_2_1.jpg?ts=1684313567551': 'Image 1 of LEATHER LOAFERS WITH TASSEL from Zara'}]",men,SHOES,leather loafer tassel,leather loafer bow detail instep continuation drawstring contrast sole,Shoes,leather,bow loafer,other,other,leather bow loafer,This is a leather loafer tassel made of leather with other coverage. It is suitable for mild or cool weather.,mild weather
3864,"[{'https://static.zara.net/photos///2023/I/1/1/p/2638/220/800/2/w/448/2638220800_2_1_1.jpg?ts=1692259024123': 'Image 0 of LEATHER VIBRAM® SLINGBACK LOAFERS from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2638/220/800/2/w/448/2638220800_2_2_1.jpg?ts=1692697108972': 'Image 1 of LEATHER VIBRAM® SLINGBACK LOAFERS from Zara'}]",men,SHOES,leather vibram slingback loafer,slingback loafer leather round toe strap improved comfort use chunky vibram sole great grip traction,Shoes,leather,loafer,other,other,leather loafer,This is a leather vibram slingback loafer made of leather with other coverage. It is suitable for mild or cool weather.,mild weather
3865,"[{'https://static.zara.net/photos///2023/I/1/1/p/2383/220/600/2/w/448/2383220600_2_1_1.jpg?ts=1692954206490': 'Image 0 of RUNNING SNEAKERS from Zara'}, {'https://static.zara.net/photos///2023/I/1/1/p/2383/220/600/2/w/448/2383220600_2_2_1.jpg?ts=1692954206604': 'Image 1 of RUNNING SNEAKERS from Zara'}]",men,SHOES,run sneaker,run sneaker spume foam technology guarantee lightness comfort contrast colour material upper sixeyelet face adjust technical piece chunky track soleathleticz collectionview,Shoes,other,other,lightness,other,lightness,This is a run sneaker made of other with other coverage.,warm weather
3866,"[{'https://static.zara.net/photos///2023/I/1/2/p/2313/220/624/613/w/448/2313220624_6_1_1.jpg?ts=1692346963453': 'Image 0 of RUNNING SNEAKERS from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2313/220/624/613/w/448/2313220624_6_2_1.jpg?ts=1692346966023': 'Image 1 of RUNNING SNEAKERS from Zara'}]",men,SHOES,run sneaker,run sneaker spume foam technology guarantee lightness comfort combination colour material upper eighteyelet face adjust technical piece slightly chunky track soleathleticz collectionview,Shoes,other,other,lightness,other,lightness,This is a run sneaker made of other with other coverage.,warm weather
3867,"[{'https://static.zara.net/photos///2023/I/1/2/p/2328/220/800/2/w/448/2328220800_6_1_1.jpg?ts=1692800354201': 'Image 0 of CROSS TRAINING SNEAKERS from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2328/220/800/2/w/448/2328220800_6_2_1.jpg?ts=1692800354609': 'Image 1 of CROSS TRAINING SNEAKERS from Zara'}]",men,SHOES,cross training sneaker,sneaker design training improved shock absorption stabilise heel hold entire foot reinforce toecap special fabric highly resistant friction thank form thread help breathability replaceable insole athleticz collectionview,Shoes,other,other,absorption breathability,other,absorption breathability,This is a cross training sneaker made of other with other coverage.,warm weather
3868,"[{'https://static.zara.net/photos///2023/I/1/2/p/2314/220/802/2/2314220802_16_1_1/w/448/poster.jpg?ts=1690899229192': 'Image 0 of RUNNING SNEAKERS from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2314/220/802/2/w/448/2314220802_6_1_1.jpg?ts=1692352705942': 'Image 1 of RUNNING SNEAKERS from Zara'}]",men,SHOES,run sneaker,run sneaker spume foam technology guarantee lightness comfort contrast colour material upper sixeyelet face slightly chunky track soleathleticz collectionview,Shoes,other,other,lightness,other,lightness,This is a run sneaker made of other with other coverage.,warm weather
3869,"[{'https://static.zara.net/photos///2023/I/1/2/p/2770/220/800/2/2770220800_16_1_1/w/37/poster.jpg?ts=1688026448552': 'Image 0 of MONOCHROME SLIDES from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2770/220/800/612/w/448/2770220800_6_1_1.jpg?ts=1692346963193': 'Image 1 of MONOCHROME SLIDES from Zara'}]",men,SHOES,monochrome slide,monochrome slider sandal wide strap instep match chunky soleathleticz collection,Shoes,other,sandal,other,other,sandal,This is a monochrome slide made of other with other coverage.,cool weather
3870,"[{'https://static.zara.net/photos///2023/I/1/2/p/2202/220/001/2/w/448/2202220001_2_1_1.jpg?ts=1686559821619': 'Image 0 of CHUNKY TRAINERS from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2202/220/001/2/w/448/2202220001_2_2_1.jpg?ts=1686559822021': 'Image 1 of CHUNKY TRAINERS from Zara'}]",men,SHOES,chunky trainer,trainers contrast material upper seveneyelet facing contrastcoloure piece heel chunky sole contrast colour retroinspire design,Shoes,other,trainer,other,other,trainer,This is a chunky trainer made of other with other coverage.,cool weather
3871,"[{'https://static.zara.net/photos///2023/I/1/2/p/2205/220/800/2/w/448/2205220800_2_1_1.jpg?ts=1688034306812': 'Image 0 of RETRO SNEAKERS from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2205/220/800/2/w/448/2205220800_2_2_1.jpg?ts=1688034306826': 'Image 1 of RETRO SNEAKERS from Zara'}]",men,SHOES,retro sneaker,trainers combination piece upper seveneyelet face sole combination colour irregular design retroinspire design,Shoes,other,other,other,other,,This is a retro sneaker made of other with other coverage.,cool weather
3872,"[{'https://static.zara.net/photos///2023/I/1/2/p/2232/220/202/2/w/448/2232220202_2_1_1.jpg?ts=1691487479443': 'Image 0 of CONTRAST TRAINERS from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2232/220/202/2/w/448/2232220202_2_2_1.jpg?ts=1691487479669': 'Image 1 of CONTRAST TRAINERS from Zara'}]",men,SHOES,contrast trainer,sneaker combination piece material upper fiveeyelet face raise chunky sole irregular design,Shoes,other,trainer,other,other,trainer,This is a contrast trainer made of other with other coverage.,cool weather
3873,"[{'https://static.zara.net/photos///2023/I/1/1/p/2207/220/001/2/w/448/2207220001_2_1_1.jpg?ts=1690879794803': 'Image 0 of LEATHER TRAINERS from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2207/220/001/2/w/448/2207220001_6_1_1.jpg?ts=1689698308341': 'Image 1 of LEATHER TRAINERS from Zara'}]",men,SHOES,leather trainer,leather sneaker combination colour piece upper sixeyelet face sole contrast colour irregular design,Shoes,leather,trainer,other,other,leather trainer,This is a leather trainer made of leather with other coverage. It is suitable for mild or cool weather.,mild weather
3874,"[{'https://static.zara.net/photos///2023/I/1/2/p/2203/220/001/2/w/448/2203220001_2_1_1.jpg?ts=1691062146810': 'Image 0 of CHUNKY LEATHER TRAINERS from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2203/220/001/2/w/448/2203220001_2_2_1.jpg?ts=1691062146957': 'Image 1 of CHUNKY LEATHER TRAINERS from Zara'}]",men,SHOES,chunky leather trainer,monochrome leather sneaker fiveeyelet face chunky sole,Shoes,leather,trainer,other,other,leather trainer,This is a chunky leather trainer made of leather with other coverage. It is suitable for mild or cool weather.,mild weather
3875,"[{'https://static.zara.net/photos///2023/I/1/2/p/2216/120/800/2/w/448/2216120800_2_1_1.jpg?ts=1691419019473': 'Image 0 of LEATHER TRAINERS from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2216/120/800/2/w/448/2216120800_2_2_1.jpg?ts=1691419019498': 'Image 1 of LEATHER TRAINERS from Zara'}]",men,SHOES,leather trainer,leather trainer seveneyelet face combination piece upper round toe chunky sole uneven design,Shoes,leather,trainer,other,other,leather trainer,This is a leather trainer made of leather with other coverage. It is suitable for mild or cool weather.,mild weather
3876,"[{'https://static.zara.net/photos///2023/I/1/2/p/2704/221/709/2/w/448/2704221709_2_1_1.jpg?ts=1686130021347': 'Image 0 of STRAPPY SANDALS from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/2704/221/709/2/w/448/2704221709_2_2_1.jpg?ts=1686130021572': 'Image 1 of STRAPPY SANDALS from Zara'}]",men,SHOES,strappy sandal,slide sandal strap instep match slightly chunky sole,Shoes,other,sandal,other,other,sandal,This is a strappy sandal made of other with other coverage.,warm weather
