gender,product_category,product_name,details,category_type,combined_features,text,weather_label
men,HOODIES_SWEATSHIRTS,tiedye print sweatshirt,round neck sweatshirt short sleeve irregular trim,Top,short sweatshirt sweatshirt short,short sweatshirt sweatshirt short tiedye print sweatshirt,15-20°C mild weather
men,HOODIES_SWEATSHIRTS,tiedye denim hoodie,denim sweatshirt round neck short sleeve rib trim,Top,denim denim hoodie short sweatshirt hoodie sweatshirt short,denim denim hoodie short sweatshirt hoodie sweatshirt short tiedye denim hoodie,15-20°C mild weather
men,SWEATERS_CARDIGANS,widefit knit jogger,knit trouser adjustable elasticate waistband pocket rear pocket detail,Top,knit trouser knit,knit trouser knit widefit knit jogger,10-15°C cool weather
men,SWEATERS_CARDIGANS,mock neck sweater pocket,loosefitte sweater mock neck long sleeve chest patch pocket,Top,sweater sweater long,sweater sweater long mock neck sweater pocket,10-15°C cool weather
men,SWEATERS_CARDIGANS,turtleneck sweater,long sleeve turtleneck sweater rib trim,Top,sweater sweater long,sweater sweater long turtleneck sweater,10-15°C cool weather
men,SWEATERS_CARDIGANS,rib cotton sweater,sweater spin cotton fabric round neck long sleeve rib trim,Top,cotton sweater sweater long,cotton sweater sweater long rib cotton sweater,15-20°C mild weather
men,SWEATERS_CARDIGANS,texture cableknit sweater,sweater spun cotton blend feature round neckline long sleeve rib trim,Top,cotton sweater sweater long,cotton sweater sweater long texture cableknit sweater,15-20°C mild weather
men,SWEATERS_CARDIGANS,texture crochet sweater,sweater open texture fabric round neck long sleeve rib trim,Top,sweater sweater long,sweater sweater long texture crochet sweater,15-20°C mild weather
men,SWEATERS_CARDIGANS,stripe knit polo shirt,knit collared polo shirt spin cotton fabric button fasten long sleeve rib trim,Top,cotton knit polo shirt knit long,cotton knit polo shirt knit long stripe knit polo shirt,15-20°C mild weather
men,SWEATERS_CARDIGANS,high neck sweater zip,sweater spin cotton high neck zip fastening long sleeve rib trim,Top,cotton sweater sweater long,cotton sweater sweater long high neck sweater zip,10-15°C cool weather
men,SWEATERS_CARDIGANS,contrast knit polo shirt,collar knit polo shirt contrast button fasten short sleeve rib trim,Top,knit polo shirt short knit short,knit polo shirt short knit short contrast knit polo shirt,15-20°C mild weather
men,SWEATERS_CARDIGANS,contrast knit tshirt,knit tshirt round neck short sleeve contrast rib detail,Top,knit short tshirt knit short,knit short tshirt knit short contrast knit tshirt,15-20°C mild weather
men,SWEATERS_CARDIGANS,texture contrast cardigan,cardigan spin cotton fabric vneckline short sleeve buttonup,Top,cotton cardigan short cardigan short,cotton cardigan short cardigan short texture contrast cardigan,15-20°C mild weather
men,SWEATERS_CARDIGANS,texture crochet cardigan,cardigan open texture fabric vneck long sleeve rib trim buttonup,Top,cardigan cardigan long,cardigan cardigan long texture crochet cardigan,5-10°C cold weather
men,SWEATERS_CARDIGANS,geometric print jacquard knit cardigan,collar cardigan spin cotton blend fabric feature long sleeve buttonup,Top,cotton knit cardigan cardigan knit long,cotton knit cardigan cardigan knit long geometric print jacquard knit cardigan,15-20°C mild weather
men,SWEATERS_CARDIGANS,knit polo shirt zip,knit polo shirt spin cotton fabric lapel collar zip long sleeve rib trim,Top,cotton knit lapel polo shirt knit long,cotton knit lapel polo shirt knit long knit polo shirt zip,15-20°C mild weather
men,SWEATERS_CARDIGANS,knit polo shirt zip,knit polo shirt spin cotton fabric collar zip fasten short sleeve rib trim,Top,cotton knit polo shirt short knit short,cotton knit polo shirt short knit short knit polo shirt zip,15-20°C mild weather
men,SWEATERS_CARDIGANS,texture knit polo shirt,loosefitte knit polo shirt spin linen cotton blend fabric feature collar button fasten long sleeve rib trim,Top,cotton knit linen polo shirt knit long,cotton knit linen polo shirt knit long texture knit polo shirt,15-20°C mild weather
men,SWEATERS_CARDIGANS,texture oversize knit polo shirt,collar oversize knit polo shirt buttonup short sleeve chest patch pocket rib trim,Top,knit polo shirt short knit short,knit polo shirt short knit short texture oversize knit polo shirt,15-20°C mild weather
men,SWEATERS_CARDIGANS,texture cotton cardigan,collar cardigan spin cotton long sleeve rib trim button fasten,Top,cotton cardigan cardigan long,cotton cardigan cardigan long texture cotton cardigan,15-20°C mild weather
men,SWEATERS_CARDIGANS,stripe jacquard cardigan,vneck cardigan spun cotton blend feature long sleeve rib trim buttonup,Top,cotton cardigan cardigan long,cotton cardigan cardigan long stripe jacquard cardigan,15-20°C mild weather
men,SWEATERS_CARDIGANS,textured cableknit cardigan,cardigan vneck long sleeve rib trim buttonup,Top,cardigan cardigan long,cardigan cardigan long textured cableknit cardigan,5-10°C cold weather
men,SWEATERS_CARDIGANS,texture crochet cardigan,cardigan open texture fabric round neck long sleeve rib trim buttonup,Top,cardigan cardigan long,cardigan cardigan long texture crochet cardigan,5-10°C cold weather
men,SWEATERS_CARDIGANS,check jacquard cardigan,vneck cardigan spun cotton viscose blend long sleeve rib trim buttonup,Top,cotton viscose cardigan cardigan long,cotton viscose cardigan cardigan long check jacquard cardigan,15-20°C mild weather
men,SWEATERS_CARDIGANS,texture oversize vest,oversize knit vest round neck rib trim,Top,knit vest knit,knit vest knit texture oversize vest,10-15°C cool weather
men,SWEATERS_CARDIGANS,button knit waistcoat,vneck knit waistcoat buttonup,Top,knit waistcoat knit,knit waistcoat knit button knit waistcoat,15-20°C mild weather
men,SWEATERS_CARDIGANS,boxy fit knit vest,boxy fit knit vest vneck,Top,knit vest knit,knit vest knit boxy fit knit vest,15-20°C mild weather
men,SWEATERS_CARDIGANS,open knit,long sleeve round neck texture open knit fabric,Top,knit knit long,knit knit long open knit,15-20°C mild weather
men,SWEATERS_CARDIGANS,texture mesh sweater,sweater open texture fabric round neck long sleeve,Top,sweater sweater long,sweater sweater long texture mesh sweater,15-20°C mild weather
men,SWEATERS_CARDIGANS,viscose blend knit polo shirt,collar knit polo shirt spun viscose blend buttonup short sleeve rib trim,Top,knit viscose polo shirt short knit short,knit viscose polo shirt short knit short viscose blend knit polo shirt,15-20°C mild weather
men,SWEATERS_CARDIGANS,knit cotton polo shirt,knit polo shirt spin cotton fabric button placket short sleeve rib trim,Top,cotton knit polo shirt short knit short,cotton knit polo shirt short knit short knit cotton polo shirt,15-20°C mild weather
men,SWEATERS_CARDIGANS,rib knit polo shirt,knit polo shirt spun cotton blend round neck short sleeve,Top,cotton knit polo shirt short knit short,cotton knit polo shirt short knit short rib knit polo shirt,15-20°C mild weather
men,SWEATERS_CARDIGANS,knit tshirt viscose,knit tshirt spun viscose blend round neck short sleeve rib trim,Top,knit viscose short tshirt knit short,knit viscose short tshirt knit short knit tshirt viscose,15-20°C mild weather
men,SWEATERS_CARDIGANS,crochet knit shirt,relaxed fit shirt open texture fabric camp collar short sleeve buttonup,Top,knit shirt short knit short,knit shirt short knit short crochet knit shirt,15-20°C mild weather
men,SWEATERS_CARDIGANS,patchwork jacquard knit shirt,knit shirt camp collar short sleeve rib trim buttonup,Top,knit shirt short knit short,knit shirt short knit short patchwork jacquard knit shirt,15-20°C mild weather
men,SWEATERS_CARDIGANS,abstract print tulle shirt,relaxed fit shirt semisheer fabric camp collar short sleeve buttonup,Top,semisheer shirt short short,semisheer shirt short short abstract print tulle shirt,15-20°C mild weather
men,SWEATERS_CARDIGANS,texture shirt geometric design,relaxed fit shirt camp collar short sleeve buttonup,Top,shirt short short,shirt short short texture shirt geometric design,15-20°C mild weather
men,SWEATERS_CARDIGANS,geometric jacquard knit polo shirt,collar knit polo shirt fasten short sleeve contrast rib trim,Top,knit polo shirt short knit short,knit polo shirt short knit short geometric jacquard knit polo shirt,15-20°C mild weather
men,SWEATERS_CARDIGANS,wave jacquard knit polo shirt,collar knit polo shirt spin cotton blend fabric button placket short sleeve rib trim,Top,cotton knit polo shirt short knit short,cotton knit polo shirt short knit short wave jacquard knit polo shirt,15-20°C mild weather
men,SWEATERS_CARDIGANS,knit polo shirt abstract print,collar knit polo shirt feature buttonup short sleeve,Top,knit polo shirt short knit short,knit polo shirt short knit short knit polo shirt abstract print,15-20°C mild weather
men,SWEATERS_CARDIGANS,purl knit polo shirt,knit loosefitte collared polo shirt spin cotton fabric button fasten short sleeve rib trim,Top,cotton knit polo shirt short knit short,cotton knit polo shirt short knit short purl knit polo shirt,15-20°C mild weather
men,SWEATERS_CARDIGANS,tiedye rip knit tshirt,loosefitte knit tshirt round neckline short sleeve rip effect,Top,knit short tshirt knit short,knit short tshirt knit short tiedye rip knit tshirt,15-20°C mild weather
men,SWEATERS_CARDIGANS,print knit tshirt,knit tshirt spin cotton fabric round neck short sleeve contrast print garment,Top,cotton knit short tshirt knit short,cotton knit short tshirt knit short print knit tshirt,15-20°C mild weather
men,SWEATERS_CARDIGANS,print knit sweater,knit sweater round neck long sleeve contrast print garment,Top,knit sweater knit sweater long,knit sweater knit sweater long print knit sweater,15-20°C mild weather
men,SWEATERS_CARDIGANS,print knit tshirt,knit tshirt spin cotton fabric round neck short sleeve contrast graphic print,Top,cotton knit short tshirt knit short,cotton knit short tshirt knit short print knit tshirt,15-20°C mild weather
men,SWEATERS_CARDIGANS,print knit tshirt,knit tshirt spin cotton fabric round neck short sleeve contrast print,Top,cotton knit short tshirt knit short,cotton knit short tshirt knit short print knit tshirt,15-20°C mild weather
men,SWEATERS_CARDIGANS,high neck sweater zip,sweater spun viscose blend high neck zip fasten short sleeve rib trim,Top,viscose short sweater sweater short,viscose short sweater sweater short high neck sweater zip,10-15°C cool weather
men,SWEATERS_CARDIGANS,knit tshirt,knit tshirt spun cotton blend round neck short sleeve,Top,cotton knit short tshirt knit short,cotton knit short tshirt knit short knit tshirt,15-20°C mild weather
men,SWEATERS_CARDIGANS,muscle fit knit tshirt,fade knit tshirt round neckline fit short sleeve,Top,knit short tshirt knit short,knit short tshirt knit short muscle fit knit tshirt,15-20°C mild weather
men,SWEATERS_CARDIGANS,hooded crochet sweater,sweater open texture fabric collar adjustable hood long sleeve rib trim,Top,hood hooded sweater sweater long,hood hooded sweater sweater long hooded crochet sweater,5-10°C cold weather
men,SWEATERS_CARDIGANS,texture crochet knit polo shirt,knit polo shirt open texture lapel collar open short sleeve rib trim,Top,knit lapel polo shirt short knit short,knit lapel polo shirt short knit short texture crochet knit polo shirt,15-20°C mild weather
men,SWEATERS_CARDIGANS,texture crochet knit polo shirt,knit collared polo shirt open texture button fasten long sleeve rib trim,Top,knit polo shirt knit long,knit polo shirt knit long texture crochet knit polo shirt,15-20°C mild weather
men,SWEATERS_CARDIGANS,colour block knit polo shirt patch,collar knit polo shirt irregular spin fabric buttonup short sleeve rib trim,Top,knit polo shirt short knit short,knit polo shirt short knit short colour block knit polo shirt patch,15-20°C mild weather
men,SWEATERS_CARDIGANS,cotton silk knit polo shirt,knit polo shirt spun cotton silk blend fabric lapel collar button fastening long sleeve rib trim,Top,cotton knit silk lapel polo shirt knit long,cotton knit silk lapel polo shirt knit long cotton silk knit polo shirt,15-20°C mild weather
men,SWEATERS_CARDIGANS,knit oversize tshirt,knit oversize tshirt round neck short sleeve,Top,knit short tshirt knit short,knit short tshirt knit short knit oversize tshirt,15-20°C mild weather
men,SWEATERS_CARDIGANS,lyocell cotton knit polo shirt,collar knit polo shirt spin lyocell cotton silk blend fabric buttonup short sleeve rib trim,Top,cotton knit lyocell silk polo shirt short knit short,cotton knit lyocell silk polo shirt short knit short lyocell cotton knit polo shirt,15-20°C mild weather
men,SWEATERS_CARDIGANS,stripe knit polo shirt,collar polo shirt spun viscose blend buttonup short sleeve rib trim,Top,knit viscose polo shirt short knit short,knit viscose polo shirt short knit short stripe knit polo shirt,15-20°C mild weather
men,SWEATERS_CARDIGANS,knit cotton tshirt,knit tshirt spin cotton fabric feature round neckline short sleeve,Top,cotton knit short tshirt knit short,cotton knit short tshirt knit short knit cotton tshirt,15-20°C mild weather
men,SWEATERS_CARDIGANS,knit polo shirt opening,knit polo shirt spun viscose blend fabric feature collar open long sleeve,Top,knit viscose polo shirt knit long,knit viscose polo shirt knit long knit polo shirt opening,15-20°C mild weather
men,SWEATERS_CARDIGANS,knit cotton polo shirt,round collar knit polo shirt spun cotton fabric button fasten short sleeve rib trimsorigin special collection,Top,cotton knit polo shirt short knit short,cotton knit polo shirt short knit short knit cotton polo shirt,15-20°C mild weather
men,SWEATERS_CARDIGANS,vneck sweater limited edition,sweater spin cotton fabric vneck long sleeve rib trim,Top,cotton sweater sweater long,cotton sweater sweater long vneck sweater limited edition,10-15°C cool weather
men,SWEATERS_CARDIGANS,vest leather pocket limited edition,sleeveless vest spun cotton blend fabric vneck contrast leather patch pocket chest rib trim,Top,cotton leather vest sleeveless,cotton leather vest sleeveless vest leather pocket limited edition,10-15°C cool weather
men,SWEATERS_CARDIGANS,knit vest limited edition,vneck knit vest spun cotton blend rib trim,Top,cotton knit vest knit,cotton knit vest knit knit vest limited edition,5-10°C cold weather
men,SWEATERS_CARDIGANS,cardigan leather pocket limited edition,cardigan spin cotton vneck long sleeve contrast leather patch pocket rib trim,Top,cotton leather cardigan cardigan long,cotton leather cardigan cardigan long cardigan leather pocket limited edition,15-20°C mild weather
men,SWEATERS_CARDIGANS,texture knit tshirt,knit tshirt spin cotton fabric round neck short sleeve rib trim,Top,cotton knit short tshirt knit short,cotton knit short tshirt knit short texture knit tshirt,15-20°C mild weather
men,SWEATERS_CARDIGANS,high neck knit tshirt,knit high neck tshirt short sleeve rib trim,Top,knit short tshirt knit short,knit short tshirt knit short high neck knit tshirt,15-20°C mild weather
men,SWEATERS_CARDIGANS,knit polo shirt zip,collar knit polo shirt zip fasten short sleeve contrast rib trim,Top,knit polo shirt short knit short,knit polo shirt short knit short knit polo shirt zip,15-20°C mild weather
men,SWEATERS_CARDIGANS,linen viscose knit tshirt,loosefitte knit tshirt spun linen viscose blend round neck short sleeve chest patch pocket contrast topstitche detail,Top,knit linen viscose short tshirt knit short,knit linen viscose short tshirt knit short linen viscose knit tshirt,15-20°C mild weather
men,SWEATERS_CARDIGANS,linen viscose knit shirt,loosefitte knit shirt spun linen viscose blend camp collar short sleeve chest patch pocket contrast topstitche detail buttonup,Top,knit linen viscose shirt short knit short,knit linen viscose shirt short knit short linen viscose knit shirt,15-20°C mild weather
men,SWEATERS_CARDIGANS,linen viscose knit tshirt,knit oversize tshirt spun linen viscose blend round neck short sleeve rib trim,Top,knit linen viscose short tshirt knit short,knit linen viscose short tshirt knit short linen viscose knit tshirt,15-20°C mild weather
men,SWEATERS_CARDIGANS,linen cotton cardigan,loosefitte cardigan spun viscose linen blend feature lapel collar long sleeve buttonup,Top,cotton linen viscose cardigan lapel cardigan long,cotton linen viscose cardigan lapel cardigan long linen cotton cardigan,15-20°C mild weather
men,SWEATERS_CARDIGANS,crochet knit tshirt,short sleeve knit tshirt opentextured fabric round neck rib trim,Top,knit short tshirt knit short,knit short tshirt knit short crochet knit tshirt,15-20°C mild weather
men,SWEATERS_CARDIGANS,crochet knit shirt,relaxed fit shirt opentextured fabric camp collar short sleeve rib trim buttonup,Top,knit shirt short knit short,knit shirt short knit short crochet knit shirt,15-20°C mild weather
men,SWEATERS_CARDIGANS,geometric jacquard knit shirt,relaxed fit knit shirt camp collar short sleeve buttonup,Top,knit shirt short knit short,knit shirt short knit short geometric jacquard knit shirt,15-20°C mild weather
men,SWEATERS_CARDIGANS,geometric knit jacquard bermuda short,relaxedfit bermuda short elastic waistband pocket,Top,knit bermuda short knit short,knit bermuda short knit short geometric knit jacquard bermuda short,15-20°C mild weather
men,SWEATERS_CARDIGANS,patchwork jacquard knit bermuda short,knit bermuda short feature adjustable elasticate waistband drawstring pocket,Top,knit bermuda short knit short,knit bermuda short knit short patchwork jacquard knit bermuda short,15-20°C mild weather
men,SWEATERS_CARDIGANS,crochet tank,round neck tank texture open knit fabric,Top,knit tank knit,knit tank knit crochet tank,15-20°C mild weather
men,SWEATERS_CARDIGANS,crochet vest,sleeveless knit vest opentextured fabric round neck rib trim,Top,knit vest knit sleeveless,knit vest knit sleeveless crochet vest,10-15°C cool weather
men,SWEATERS_CARDIGANS,floral jacquard vest,knit vest sleeveless round neck rib trim,Top,knit vest knit sleeveless,knit vest knit sleeveless floral jacquard vest,15-20°C mild weather
men,SWEATERS_CARDIGANS,texture knit vest,knit sleeveless vest spun cotton blend fabric vneck rib trim buttonup,Top,cotton knit vest knit sleeveless,cotton knit vest knit sleeveless texture knit vest,10-15°C cool weather
men,SWEATERS_CARDIGANS,texture knit vest,knit vneck vest spin cotton fabric rib trim,Top,cotton knit vest knit,cotton knit vest knit texture knit vest,15-20°C mild weather
men,SWEATERS_CARDIGANS,knit tank,sleeveless knit wide round neck contrast rib trim,Top,knit tank knit sleeveless,knit tank knit sleeveless knit tank,10-15°C cool weather
men,SWEATERS_CARDIGANS,geometric jacquard knit vest,vest cotton blend vneck rib trim,Top,cotton knit vest knit,cotton knit vest knit geometric jacquard knit vest,15-20°C mild weather
men,SWEATERS_CARDIGANS,texture geometric print knit polo shirt,knit collared polo shirt open texture button fasten short sleeve rib trim,Top,knit polo shirt short knit short,knit polo shirt short knit short texture geometric print knit polo shirt,15-20°C mild weather
men,SHIRTS,photo print shirt,relaxedfit shirt collar long sleeve buttoned cuff contrast print buttonup,Top,shirt long,shirt long photo print shirt,15-20°C mild weather
men,SHIRTS,contrast print shirt,relaxedfit collared shirt long sleeve buttoned cuff buttonup,Top,shirt long,shirt long contrast print shirt,15-20°C mild weather
men,SHIRTS,denim shirt,collar relaxed fit shirt denim long sleeve buttoned cuff chest patch pocket fade effect buttonup,Top,denim denim shirt long,denim denim shirt long denim shirt,15-20°C mild weather
men,SHIRTS,creasedeffect shirt,relaxed fit shirt semisheer fabric camp collar short sleeve split hem buttonup,Top,semisheer shirt short short,semisheer shirt short short creasedeffect shirt,15-20°C mild weather
men,SHIRTS,floral print shirt,regularfit shirt satin fabric spread collar short sleeve vent hem buttonup,Top,satin shirt short short,satin shirt short short floral print shirt,15-20°C mild weather
men,SHIRTS,leaf print shirt,regular fit shirt satiny fabric camp collar short sleeve split hem buttonup,Top,satiny shirt short short,satiny shirt short short leaf print shirt,15-20°C mild weather
men,SHIRTS,floral print shirt,relaxedfit shirt lapel collar short sleeve buttonup,Top,lapel shirt short short,lapel shirt short short floral print shirt,15-20°C mild weather
men,SHIRTS,floral print stretch shirt,regular fit shirt highly stretchy creaseresistant fabric camp collar short sleeve split hem buttonup,Top,shirt short short,shirt short short floral print stretch shirt,15-20°C mild weather
men,SHIRTS,bandana print shirt,relaxed fit shirt cotton fabric camp collar short sleeve split hem buttonup,Top,cotton bandana shirt short short,cotton bandana shirt short short bandana print shirt,15-20°C mild weather
men,SHIRTS,palm tree print shirt,relaxed fit shirt camp collar short sleeve buttonup,Top,shirt short short,shirt short short palm tree print shirt,10-15°C cool weather
men,SHIRTS,abstract print texture shirt,relaxed fit short sleeve shirt camp collar chest patch pocket buttonup,Top,shirt short short,shirt short short abstract print texture shirt,15-20°C mild weather
men,SHIRTS,leaf print shirt,relaxed fit shirt camp collar short sleeve split hem buttonup,Top,shirt short short,shirt short short leaf print shirt,15-20°C mild weather
men,SHIRTS,viscose linen shirt,relaxed fit shirt viscose cotton blend feature camp collar short sleeve split hem buttonup,Top,cotton linen viscose shirt short short,cotton linen viscose shirt short short viscose linen shirt,15-20°C mild weather
men,SHIRTS,abstract print shirt,relaxed fit shirt viscose linen blend camp collar short sleeve chest flap pocket buttonup,Top,linen viscose shirt short short,linen viscose shirt short short abstract print shirt,15-20°C mild weather
men,SHIRTS,viscose linen shirt,relaxed fit bowling shirt linen viscose blend feature short sleeve buttonup,Top,linen viscose shirt short short,linen viscose shirt short short viscose linen shirt,15-20°C mild weather
men,SHIRTS,abstract print shirt,relaxed fit shirt modal blend fabric camp collar short sleeve chest patch pocket buttonup,Top,modal shirt short short,modal shirt short short abstract print shirt,15-20°C mild weather
men,SHIRTS,geometric jacquard knit shirt,relaxed fit knit shirt camp collar short sleeve buttonup,Top,knit shirt short knit short,knit shirt short knit short geometric jacquard knit shirt,15-20°C mild weather
men,SHIRTS,abstract print shirt,relaxed fit shirt viscose blend fabric camp collar short sleeve chest patch pocket buttonup,Top,viscose shirt short short,viscose shirt short short abstract print shirt,15-20°C mild weather
men,SHIRTS,geometric print shirt,relaxed fit shirt viscose fabric camp collar short sleeve buttonup,Top,viscose shirt short short,viscose shirt short short geometric print shirt,15-20°C mild weather
men,SHIRTS,abstract print shirt,relaxed fit shirt viscose blend fabric camp collar short sleeve buttonup,Top,viscose shirt short short,viscose shirt short short abstract print shirt,15-20°C mild weather
men,SHIRTS,shirt,relaxed fit shirt flow fabric modal blend feature camp collar long sleeve buttoned cuff vent hem button fasten,Top,modal shirt long,modal shirt long shirt,15-20°C mild weather
men,SHIRTS,viscoselinen blend shirt,relaxed fit shirt linen viscose blend feature lapel collar long sleeve buttoned cuff buttonup,Top,linen viscose lapel shirt long,linen viscose lapel shirt long viscoselinen blend shirt,15-20°C mild weather
men,SHIRTS,viscoselinen blend shirt,relaxedfit shirt linen viscose blend camp collar short sleeve patch pocket vent hem buttonup,Top,linen viscose shirt short short,linen viscose shirt short short viscoselinen blend shirt,15-20°C mild weather
men,SHIRTS,cotton shirt,relaxed fit collared shirt cotton fabric short sleeve vent hem buttonup,Top,cotton shirt short short,cotton shirt short short cotton shirt,15-20°C mild weather
men,SHIRTS,texture linen cotton shirt,relaxed fit shirt linen cotton blend feature lapel collar short sleeve chest patch pocket asymmetric hem vent buttonup,Top,cotton linen lapel shirt short short,cotton linen lapel shirt short short texture linen cotton shirt,15-20°C mild weather
men,SHIRTS,linen shirt,regularfit shirt lightweight linen fabric spread collar long sleeve buttoned cuff buttonup,Top,linen shirt lightweight long,linen shirt lightweight long linen shirt,15-20°C mild weather
men,SHIRTS,texture shirt,relaxed fit shirt camp collar short sleeve rib trim hem buttonup,Top,shirt short short,shirt short short texture shirt,15-20°C mild weather
men,SHIRTS,pointelle texture shirt,relaxed fit shirt open texture fabric camp collar short sleeve buttonup,Top,shirt short short,shirt short short pointelle texture shirt,15-20°C mild weather
men,SHIRTS,texture twill shirt,regular fit shirt buttondown lapel collar long sleeve buttoned cuff buttonup,Top,lapel shirt long,lapel shirt long texture twill shirt,15-20°C mild weather
men,SHIRTS,texture twill shirt,regular fit spread collar shirt feature long sleeve buttoned cuff buttonup,Top,shirt long,shirt long texture twill shirt,15-20°C mild weather
men,SHIRTS,texture twill shirt,regularfit shirt open spread collar long sleeve buttoned cuff buttonup,Top,shirt long,shirt long texture twill shirt,15-20°C mild weather
men,SHIRTS,stripe flow shirt,relaxed fit shirt modal blend spread collar long sleeve buttoned cuff buttonup,Top,modal shirt long,modal shirt long stripe flow shirt,15-20°C mild weather
men,SHIRTS,texture shirt,regular fit collared shirt texture fabric long sleeve buttoned cuff hem vent buttonup,Top,shirt long,shirt long texture shirt,15-20°C mild weather
men,SHIRTS,lyocell linen shirt,relaxed fit shirt spread collar short sleeve chest patch pocket flap buttonup hide placket,Top,linen lyocell shirt short short,linen lyocell shirt short short lyocell linen shirt,15-20°C mild weather
men,SHIRTS,lyocell shirt pocket,relaxedfit shirt lyocell fabric spread collar short sleeve flap patch pocket chest buttonup,Top,lyocell shirt short short,lyocell shirt short short lyocell shirt pocket,15-20°C mild weather
men,SHIRTS,utility shirt pocket,relaxed fit shirt cotton lapel collar short sleeve patch pocket flap asymmetric hem vent buttonup,Top,cotton lapel shirt short short,cotton lapel shirt short short utility shirt pocket,15-20°C mild weather
men,SHIRTS,lyocell shirt,regular fit shirt lyocell lapel collar long sleeve buttoned cuff chest patch pocket buttonup,Top,lyocell lapel shirt long,lyocell lapel shirt long lyocell shirt,15-20°C mild weather
men,SHIRTS,plaid shirt pocket,relaxed fit collared shirt long sleeve buttoned cuff chest patch pocket vent hem buttonup,Top,shirt long,shirt long plaid shirt pocket,15-20°C mild weather
men,SHIRTS,stripe lyocelllinen shirt,relaxed fit collared shirt linen lyocell blend button fasten long sleeve adjustable buttoned cuff adjustable hem drawstring,Top,linen lyocell shirt long,linen lyocell shirt long stripe lyocelllinen shirt,15-20°C mild weather
men,SHIRTS,stripe elastic shirt,slim fit shirt fabric minimise need iron washing spread collar long sleeve buttoned cuff buttonup,Top,shirt long,shirt long stripe elastic shirt,15-20°C mild weather
men,SHIRTS,elastic shirt striped print,slimfit shirt highstretch fabric resistant wrinkling spread collar long sleeve buttoned cuff buttonup,Top,shirt long,shirt long elastic shirt striped print,15-20°C mild weather
men,SHIRTS,stripe textured shirt,regular fit shirt cotton fabric spread collar long sleeve buttoned cuff buttonup,Top,cotton shirt long,cotton shirt long stripe textured shirt,15-20°C mild weather
men,SHIRTS,geometric crochet shirt,relaxed fit shirt open texture fabric lapel collar short sleeve buttonup,Top,lapel shirt short short,lapel shirt short short geometric crochet shirt,15-20°C mild weather
men,SHIRTS,texture crochet shirt,collar shirt open texture fabric opening short sleeve buttonup,Top,shirt short short,shirt short short texture crochet shirt,15-20°C mild weather
men,SHIRTS,texture shirt,shirt texture easycare fabric minimise need ironingregular fit spread collar shirt feature long sleeve buttoned cuff buttonup,Top,shirt long,shirt long texture shirt,15-20°C mild weather
men,SHIRTS,shirt french cuff,regularfit shirt spread collar long sleeve french cuff cufflink buttonup,Top,shirt long,shirt long shirt french cuff,15-20°C mild weather
men,SHIRTS,texture lyocell blend shirt,regularfit shirt lyocell blend spread collar long sleeve buttoned cuff buttonup,Top,lyocell shirt long,lyocell shirt long texture lyocell blend shirt,15-20°C mild weather
men,SHIRTS,shirt adjustable hem,boxyfit shirt cotton blend spread collar short sleeve chest patch pocket adjustable hem elastic side buttonup,Top,cotton shirt short short,cotton shirt short short shirt adjustable hem,15-20°C mild weather
men,SHIRTS,crop faux leather shirt,relaxedfit faux leather shirt collar short sleeve chest patch pocket crop length fasten snap button,Top,faux leather shirt short crop short,faux leather shirt short crop short crop faux leather shirt,15-20°C mild weather
men,SHIRTS,striped shirt,relaxed fit collared shirt short sleeve split hem buttonup,Top,shirt short short,shirt short short striped shirt,15-20°C mild weather
men,SHIRTS,striped shirt,relaxed fit shirt cotton blend feature camp collar short sleeve buttonup,Top,cotton shirt short short,cotton shirt short short striped shirt,15-20°C mild weather
men,SHIRTS,stripe textured shirt,relaxed fit shirt lightweight fabric lapel collar short sleeve chest patch pocket asymmetric hem vent buttonup,Top,lapel shirt short lightweight short,lapel shirt short lightweight short stripe textured shirt,15-20°C mild weather
men,SHIRTS,oxford shirt,regular fit shirt cotton buttondown collar long sleeve buttoned cuff chest patch pocket buttonup,Top,cotton oxford shirt long,cotton oxford shirt long oxford shirt,15-20°C mild weather
men,SHIRTS,shirt contrast topstitche,collar relaxedfit shirt long sleeve buttoned cuff chest patch pocket hem vent contrast topstitche garment fade effect buttonup,Top,shirt long,shirt long shirt contrast topstitche,10-15°C cool weather
men,SHIRTS,shirt contrast topstitche,collar relaxed fit shirt long sleeve buttoned cuff chest patch pocket contrast topstitche detail garment buttonup,Top,shirt long,shirt long shirt contrast topstitche,10-15°C cool weather
men,SHIRTS,topstitche denim shirt,boxy fit collared shirt compact denim fabric short sleeve chest patch pocket contrast topstitche garment buttonup,Top,denim denim shirt short short,denim denim shirt short short topstitche denim shirt,15-20°C mild weather
men,SHIRTS,denim shirt,fade relaxed fit collared shirt denim feature long sleeve chest patch pocket buttonup,Top,denim denim shirt long,denim denim shirt long denim shirt,15-20°C mild weather
men,SHIRTS,denim shirt,regular fit collared shirt denim fabric long sleeve buttoned cuff chest patch pocket flap fade effect snapbutton fastening,Top,denim denim shirt long,denim denim shirt long denim shirt,15-20°C mild weather
men,SHIRTS,denim overdye shirt,fade relaxed fit collared shirt feature long sleeve buttoned cuff patch pocket chest buttonup,Top,denim denim shirt long,denim denim shirt long denim overdye shirt,15-20°C mild weather
