product_id,product_images,gender,product_category,product_name,details,category_type,material,product_subtype,weather_feature,coverage_feature,combined_features,text_complex,weather_label
3658,"[{'https://static.zara.net/photos///2023/I/0/2/p/0962/328/044/2/w/448/0962328044_1_1_1.jpg?ts=1688714834783': 'Image 0 of WASHED EFFECT HOODIE from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/0962/328/044/2/w/448/0962328044_2_1_1.jpg?ts=1688714835756': 'Image 1 of WASHED EFFECT HOODIE from Zara'}]",men,HOODIES_SWEATSHIRTS,wash effect hoodie,crop hoodie long sleeve rib cuff fade irregular hem,Top,other,hoodie,hoodie,crop long,hoodie hoodie crop long,This is a wash effect hoodie made of other with crop long coverage. It is suitable for warm or hot weather.,warm weather
3659,"[{'https://static.zara.net/photos///2023/I/0/2/p/0761/350/981/2/w/448/0761350981_1_1_1.jpg?ts=1691137759577': 'Image 0 of HOODIE from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/0761/350/981/2/w/448/0761350981_2_1_1.jpg?ts=1691137760243': 'Image 1 of HOODIE from Zara'}]",men,HOODIES_SWEATSHIRTS,hoodie,hoodie cotton nap interior adjustable hood long sleeve pouch pocket rib trim,Top,cotton,hood hoodie,hoodie,long,cotton hood hoodie hoodie long,This is a hoodie made of cotton with long coverage. It is suitable for mild or cool weather.,mild weather
3660,"[{'https://static.zara.net/photos///2023/I/0/2/p/7627/302/090/2/w/448/7627302090_1_1_1.jpg?ts=1688552339271': 'Image 0 of CROPPED DENIM SWEATSHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/7627/302/090/2/w/448/7627302090_2_1_1.jpg?ts=1688552341995': 'Image 1 of CROPPED DENIM SWEATSHIRT from Zara'}]",men,HOODIES_SWEATSHIRTS,crop denim sweatshirt,oversize fit crop fade sweatshirt feature round neck short sleeve irregular trim,Top,denim,denim short sweatshirt,sweatshirt,crop short,denim denim short sweatshirt sweatshirt crop short,This is a crop denim sweatshirt made of denim with crop short coverage. It is suitable for warm or hot weather.,warm weather
3661,"[{'https://static.zara.net/photos///2023/I/0/2/p/7627/305/426/2/w/448/7627305426_1_1_1.jpg?ts=1689319990245': 'Image 0 of DENIM T-SHIRT WITH ABSTRACT PRINT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/7627/305/426/2/w/448/7627305426_2_1_1.jpg?ts=1689319990077': 'Image 1 of DENIM T-SHIRT WITH ABSTRACT PRINT from Zara'}]",men,HOODIES_SWEATSHIRTS,denim tshirt abstract print,lightweight denim tshirt round neckline short sleeve,Top,denim,denim short tshirt,lightweight,short,denim denim short tshirt lightweight short,This is a denim tshirt abstract print made of denim with short coverage. It is suitable for mild or cool weather.,mild weather
3662,"[{'https://static.zara.net/photos///2023/I/0/2/p/7627/304/400/2/w/448/7627304400_1_1_1.jpg?ts=1689319989939': 'Image 0 of VINTAGE FADED DENIM T-SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/7627/304/400/2/w/448/7627304400_2_1_1.jpg?ts=1689319990948': 'Image 1 of VINTAGE FADED DENIM T-SHIRT from Zara'}]",men,HOODIES_SWEATSHIRTS,vintage fade denim tshirt,tshirt lightweight denim feature round neckline short sleeve vintageeffect fade,Top,denim,denim short tshirt,lightweight,short,denim denim short tshirt lightweight short,This is a vintage fade denim tshirt made of denim with short coverage. It is suitable for mild or cool weather.,mild weather
3663,"[{'https://static.zara.net/photos///2023/I/0/2/p/0962/338/505/2/w/448/0962338505_1_1_1.jpg?ts=1692020567476': 'Image 0 of TIE-DYE PRINT SWEATSHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/0962/338/505/2/w/448/0962338505_2_1_1.jpg?ts=1692020568352': 'Image 1 of TIE-DYE PRINT SWEATSHIRT from Zara'}]",men,HOODIES_SWEATSHIRTS,tiedye print sweatshirt,round neck sweatshirt short sleeve irregular trim,Top,other,short sweatshirt,sweatshirt,short,short sweatshirt sweatshirt short,This is a tiedye print sweatshirt made of other with short coverage.,cold weather
3664,"[{'https://static.zara.net/photos///2023/I/0/1/p/0840/300/251/2/w/448/0840300251_1_1_1.jpg?ts=1689335818566': 'Image 0 of TIE-DYE DENIM HOODIE from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/0840/300/251/2/w/448/0840300251_2_1_1.jpg?ts=1689335819079': 'Image 1 of TIE-DYE DENIM HOODIE from Zara'}]",men,HOODIES_SWEATSHIRTS,tiedye denim hoodie,denim sweatshirt round neck short sleeve rib trim,Top,denim,denim hoodie short sweatshirt,hoodie sweatshirt,short,denim denim hoodie short sweatshirt hoodie sweatshirt short,This is a tiedye denim hoodie made of denim with short coverage. It is suitable for mild or cool weather.,mild weather
3665,"[{'https://static.zara.net/photos///2023/I/0/2/p/5755/301/800/2/w/448/5755301800_1_1_1.jpg?ts=1692951284336': 'Image 0 of WIDE-FIT KNIT JOGGERS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5755/301/800/2/w/448/5755301800_2_1_1.jpg?ts=1692951287061': 'Image 1 of WIDE-FIT KNIT JOGGERS from Zara'}]",men,SWEATERS_CARDIGANS,widefit knit jogger,knit trouser adjustable elasticate waistband pocket rear pocket detail,Top,knit,trouser,knit,other,knit trouser knit,This is a widefit knit jogger made of knit with other coverage. It is suitable for cold weather.,cool weather
3666,"[{'https://static.zara.net/photos///2023/I/0/2/p/5755/300/400/2/w/448/5755300400_1_1_1.jpg?ts=1692951283708': 'Image 0 of MOCK NECK SWEATER WITH POCKET from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5755/300/400/2/w/448/5755300400_2_1_1.jpg?ts=1692951289988': 'Image 1 of MOCK NECK SWEATER WITH POCKET from Zara'}]",men,SWEATERS_CARDIGANS,mock neck sweater pocket,loosefitte sweater mock neck long sleeve chest patch pocket,Top,other,sweater,sweater,long,sweater sweater long,This is a mock neck sweater pocket made of other with long coverage. It is suitable for mild or cool weather.,mild weather
3667,"[{'https://static.zara.net/photos///2023/I/0/2/p/0304/300/401/2/w/448/0304300401_1_1_1.jpg?ts=1689256079735': 'Image 0 of TURTLENECK SWEATER from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/0304/300/401/2/w/448/0304300401_2_1_1.jpg?ts=1689256082971': 'Image 1 of TURTLENECK SWEATER from Zara'}]",men,SWEATERS_CARDIGANS,turtleneck sweater,long sleeve turtleneck sweater rib trim,Top,other,sweater,sweater,long,sweater sweater long,This is a turtleneck sweater made of other with long coverage. It is suitable for mild or cool weather.,mild weather
3668,"[{'https://static.zara.net/photos///2023/I/0/2/p/3284/307/818/2/w/448/3284307818_1_1_1.jpg?ts=1692951283878': 'Image 0 of RIBBED COTTON SWEATER from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/3284/307/818/2/w/448/3284307818_2_1_1.jpg?ts=1692951289822': 'Image 1 of RIBBED COTTON SWEATER from Zara'}]",men,SWEATERS_CARDIGANS,rib cotton sweater,sweater spin cotton fabric round neck long sleeve rib trim,Top,cotton,sweater,sweater,long,cotton sweater sweater long,This is a rib cotton sweater made of cotton with long coverage. It is suitable for mild or cool weather.,mild weather
3669,"[{'https://static.zara.net/photos///2023/I/0/2/p/9598/307/515/2/w/448/9598307515_1_1_1.jpg?ts=1692959058315': 'Image 0 of TEXTURED CABLE-KNIT SWEATER from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/9598/307/515/2/w/448/9598307515_2_1_1.jpg?ts=1692959058620': 'Image 1 of TEXTURED CABLE-KNIT SWEATER from Zara'}]",men,SWEATERS_CARDIGANS,texture cableknit sweater,sweater spun cotton blend feature round neckline long sleeve rib trim,Top,cotton,sweater,sweater,long,cotton sweater sweater long,This is a texture cableknit sweater made of cotton with long coverage. It is suitable for cold weather.,cold weather
3670,"[{'https://static.zara.net/photos///2023/I/0/2/p/3597/301/800/2/w/448/3597301800_1_1_1.jpg?ts=1691136023112': 'Image 0 of TEXTURED CROCHET SWEATER from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/3597/301/800/2/w/448/3597301800_2_1_1.jpg?ts=1691136023318': 'Image 1 of TEXTURED CROCHET SWEATER from Zara'}]",men,SWEATERS_CARDIGANS,texture crochet sweater,sweater open texture fabric round neck long sleeve rib trim,Top,other,sweater,sweater,long,sweater sweater long,This is a texture crochet sweater made of other with long coverage. It is suitable for mild or cool weather.,mild weather
3671,"[{'https://static.zara.net/photos///2023/I/0/2/p/3284/311/401/2/w/448/3284311401_1_1_1.jpg?ts=1692951286021': 'Image 0 of STRIPED KNIT POLO SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/3284/311/401/2/w/448/3284311401_2_1_1.jpg?ts=1692951291949': 'Image 1 of STRIPED KNIT POLO SHIRT from Zara'}]",men,SWEATERS_CARDIGANS,stripe knit polo shirt,knit collared polo shirt spin cotton fabric button fasten long sleeve rib trim,Top,cotton knit,polo shirt,knit,long,cotton knit polo shirt knit long,This is a stripe knit polo shirt made of cotton knit with long coverage. It is suitable for cold weather.,cold weather
3672,"[{'https://static.zara.net/photos///2023/I/0/2/p/2632/332/401/2/w/448/2632332401_1_1_1.jpg?ts=1692951284103': 'Image 0 of HIGH NECK SWEATER WITH ZIP from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/2632/332/401/2/w/448/2632332401_2_1_1.jpg?ts=1692951290550': 'Image 1 of HIGH NECK SWEATER WITH ZIP from Zara'}]",men,SWEATERS_CARDIGANS,high neck sweater zip,sweater spin cotton high neck zip fastening long sleeve rib trim,Top,cotton,sweater,sweater,long,cotton sweater sweater long,This is a high neck sweater zip made of cotton with long coverage. It is suitable for mild or cool weather.,mild weather
3673,"[{'https://static.zara.net/photos///2023/I/0/2/p/3003/306/700/2/w/448/3003306700_1_1_1.jpg?ts=1690360444523': 'Image 0 of CONTRAST KNIT POLO SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/3003/306/700/2/w/448/3003306700_2_1_1.jpg?ts=1690360445549': 'Image 1 of CONTRAST KNIT POLO SHIRT from Zara'}]",men,SWEATERS_CARDIGANS,contrast knit polo shirt,collar knit polo shirt contrast button fasten short sleeve rib trim,Top,knit,polo shirt short,knit,short,knit polo shirt short knit short,This is a contrast knit polo shirt made of knit with short coverage. It is suitable for cold weather.,cold weather
3674,"[{'https://static.zara.net/photos///2023/I/0/2/p/3003/307/712/2/w/448/3003307712_1_1_1.jpg?ts=1690360446359': 'Image 0 of CONTRAST KNIT T-SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/3003/307/712/2/w/448/3003307712_2_1_1.jpg?ts=1690360446106': 'Image 1 of CONTRAST KNIT T-SHIRT from Zara'}]",men,SWEATERS_CARDIGANS,contrast knit tshirt,knit tshirt round neck short sleeve contrast rib detail,Top,knit,short tshirt,knit,short,knit short tshirt knit short,This is a contrast knit tshirt made of knit with short coverage. It is suitable for cold weather.,cold weather
3675,"[{'https://static.zara.net/photos///2023/I/0/2/p/9598/305/712/2/w/0/9598305712_1_1_1.jpg?ts=1691753368278': 'Image 0 of TEXTURED CONTRAST CARDIGAN from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/9598/305/712/2/w/0/9598305712_2_1_1.jpg?ts=1691753368583': 'Image 1 of TEXTURED CONTRAST CARDIGAN from Zara'}]",men,SWEATERS_CARDIGANS,texture contrast cardigan,cardigan spin cotton fabric vneckline short sleeve buttonup,Top,cotton,cardigan short,cardigan,short,cotton cardigan short cardigan short,This is a texture contrast cardigan made of cotton with short coverage. It is suitable for mild or cool weather.,mild weather
3676,"[{'https://static.zara.net/photos///2023/I/0/2/p/9598/322/800/2/w/448/9598322800_1_1_1.jpg?ts=1692695774188': 'Image 0 of TEXTURED CROCHET CARDIGAN from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/9598/322/800/2/w/0/9598322800_2_1_1.jpg?ts=1692695774422': 'Image 1 of TEXTURED CROCHET CARDIGAN from Zara'}]",men,SWEATERS_CARDIGANS,texture crochet cardigan,cardigan open texture fabric vneck long sleeve rib trim buttonup,Top,other,cardigan,cardigan,long,cardigan cardigan long,This is a texture crochet cardigan made of other with long coverage. It is suitable for mild or cool weather.,mild weather
3677,"[{'https://static.zara.net/photos///2023/I/0/2/p/3166/313/712/2/w/448/3166313712_1_1_1.jpg?ts=1691753368752': 'Image 0 of GEOMETRIC PRINT JACQUARD KNIT CARDIGAN from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/3166/313/712/2/w/448/3166313712_2_1_1.jpg?ts=1691753368956': 'Image 1 of GEOMETRIC PRINT JACQUARD KNIT CARDIGAN from Zara'}]",men,SWEATERS_CARDIGANS,geometric print jacquard knit cardigan,collar cardigan spin cotton blend fabric feature long sleeve buttonup,Top,cotton knit,cardigan,cardigan knit,long,cotton knit cardigan cardigan knit long,This is a geometric print jacquard knit cardigan made of cotton knit with long coverage. It is suitable for cold weather.,cold weather
3678,"[{'https://static.zara.net/photos///2023/I/0/2/p/2632/303/401/2/w/448/2632303401_1_1_1.jpg?ts=1692954332364': 'Image 0 of KNIT POLO SHIRT WITH ZIP from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/2632/303/401/2/w/448/2632303401_2_1_1.jpg?ts=1692954330098': 'Image 1 of KNIT POLO SHIRT WITH ZIP from Zara'}]",men,SWEATERS_CARDIGANS,knit polo shirt zip,knit polo shirt spin cotton fabric lapel collar zip long sleeve rib trim,Top,cotton knit,lapel polo shirt,knit,long,cotton knit lapel polo shirt knit long,This is a knit polo shirt zip made of cotton knit with long coverage. It is suitable for cold weather.,cold weather
3679,"[{'https://static.zara.net/photos///2023/I/0/2/p/6771/302/800/2/w/448/6771302800_1_1_1.jpg?ts=1690975861353': 'Image 0 of KNIT POLO SHIRT WITH ZIP from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/6771/302/800/2/w/448/6771302800_2_1_1.jpg?ts=1690975862695': 'Image 1 of KNIT POLO SHIRT WITH ZIP from Zara'}]",men,SWEATERS_CARDIGANS,knit polo shirt zip,knit polo shirt spin cotton fabric collar zip fasten short sleeve rib trim,Top,cotton knit,polo shirt short,knit,short,cotton knit polo shirt short knit short,This is a knit polo shirt zip made of cotton knit with short coverage. It is suitable for cold weather.,cold weather
3680,"[{'https://static.zara.net/photos///2023/I/0/2/p/9598/308/712/2/w/448/9598308712_1_1_1.jpg?ts=1691746949192': 'Image 0 of TEXTURED KNIT POLO SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/9598/308/712/2/w/448/9598308712_2_1_1.jpg?ts=1691746949852': 'Image 1 of TEXTURED KNIT POLO SHIRT from Zara'}]",men,SWEATERS_CARDIGANS,texture knit polo shirt,loosefitte knit polo shirt spin linen cotton blend fabric feature collar button fasten long sleeve rib trim,Top,cotton knit linen,polo shirt,knit,long,cotton knit linen polo shirt knit long,This is a texture knit polo shirt made of cotton knit linen with long coverage. It is suitable for cold weather.,cold weather
3681,"[{'https://static.zara.net/photos///2023/I/0/2/p/5755/305/700/2/w/448/5755305700_1_1_1.jpg?ts=1691742491370': 'Image 0 of TEXTURED OVERSIZE KNIT POLO SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5755/305/700/2/w/448/5755305700_2_1_1.jpg?ts=1691742490973': 'Image 1 of TEXTURED OVERSIZE KNIT POLO SHIRT from Zara'}]",men,SWEATERS_CARDIGANS,texture oversize knit polo shirt,collar oversize knit polo shirt buttonup short sleeve chest patch pocket rib trim,Top,knit,polo shirt short,knit,short,knit polo shirt short knit short,This is a texture oversize knit polo shirt made of knit with short coverage. It is suitable for cold weather.,cold weather
3682,"[{'https://static.zara.net/photos///2023/I/0/2/p/2621/303/620/2/w/448/2621303620_1_1_1.jpg?ts=1692951283903': 'Image 0 of TEXTURED COTTON CARDIGAN from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/2621/303/620/2/w/448/2621303620_2_1_1.jpg?ts=1692951292500': 'Image 1 of TEXTURED COTTON CARDIGAN from Zara'}]",men,SWEATERS_CARDIGANS,texture cotton cardigan,collar cardigan spin cotton long sleeve rib trim button fasten,Top,cotton,cardigan,cardigan,long,cotton cardigan cardigan long,This is a texture cotton cardigan made of cotton with long coverage. It is suitable for mild or cool weather.,mild weather
3683,"[{'https://static.zara.net/photos///2023/I/0/2/p/3991/321/500/2/w/448/3991321500_1_1_1.jpg?ts=1692776029794': 'Image 0 of STRIPED JACQUARD CARDIGAN from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/3991/321/500/2/w/448/3991321500_2_1_1.jpg?ts=1692776030773': 'Image 1 of STRIPED JACQUARD CARDIGAN from Zara'}]",men,SWEATERS_CARDIGANS,stripe jacquard cardigan,vneck cardigan spun cotton blend feature long sleeve rib trim buttonup,Top,cotton,cardigan,cardigan,long,cotton cardigan cardigan long,This is a stripe jacquard cardigan made of cotton with long coverage. It is suitable for mild or cool weather.,mild weather
3684,"[{'https://static.zara.net/photos///2023/I/0/2/p/1023/308/712/2/w/448/1023308712_1_1_1.jpg?ts=1690358712349': 'Image 0 of TEXTURED CABLE-KNIT CARDIGAN from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/1023/308/712/2/w/448/1023308712_2_1_1.jpg?ts=1690358715563': 'Image 1 of TEXTURED CABLE-KNIT CARDIGAN from Zara'}]",men,SWEATERS_CARDIGANS,textured cableknit cardigan,cardigan vneck long sleeve rib trim buttonup,Top,other,cardigan,cardigan,long,cardigan cardigan long,This is a textured cableknit cardigan made of other with long coverage. It is suitable for cold weather.,cold weather
3685,"[{'https://static.zara.net/photos///2023/I/0/2/p/3597/319/806/2/w/448/3597319806_1_1_1.jpg?ts=1692181731668': 'Image 0 of TEXTURED CROCHET CARDIGAN from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/3597/319/806/2/w/448/3597319806_2_1_1.jpg?ts=1692181731316': 'Image 1 of TEXTURED CROCHET CARDIGAN from Zara'}]",men,SWEATERS_CARDIGANS,texture crochet cardigan,cardigan open texture fabric round neck long sleeve rib trim buttonup,Top,other,cardigan,cardigan,long,cardigan cardigan long,This is a texture crochet cardigan made of other with long coverage. It is suitable for mild or cool weather.,mild weather
3686,"[{'https://static.zara.net/photos///2023/I/0/2/p/3597/318/712/2/w/448/3597318712_1_1_1.jpg?ts=1692181730846': 'Image 0 of CHECK JACQUARD CARDIGAN from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/3597/318/712/2/w/448/3597318712_2_1_1.jpg?ts=1692181732562': 'Image 1 of CHECK JACQUARD CARDIGAN from Zara'}]",men,SWEATERS_CARDIGANS,check jacquard cardigan,vneck cardigan spun cotton viscose blend long sleeve rib trim buttonup,Top,cotton viscose,cardigan,cardigan,long,cotton viscose cardigan cardigan long,This is a check jacquard cardigan made of cotton viscose with long coverage. It is suitable for warm or hot weather.,warm weather
3687,"[{'https://static.zara.net/photos///2023/I/0/2/p/5755/315/700/2/w/448/5755315700_1_1_1.jpg?ts=1691746950089': 'Image 0 of TEXTURED OVERSIZE VEST from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5755/315/700/2/w/448/5755315700_2_1_1.jpg?ts=1691746950527': 'Image 1 of TEXTURED OVERSIZE VEST from Zara'}]",men,SWEATERS_CARDIGANS,texture oversize vest,oversize knit vest round neck rib trim,Top,knit,vest,knit,other,knit vest knit,This is a texture oversize vest made of knit with other coverage. It is suitable for cold weather.,cold weather
3688,"[{'https://static.zara.net/photos///2023/I/0/2/p/5536/307/804/2/w/448/5536307804_1_1_1.jpg?ts=1689763217641': 'Image 0 of BUTTONED KNIT WAISTCOAT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5536/307/804/2/w/448/5536307804_2_1_1.jpg?ts=1689763222889': 'Image 1 of BUTTONED KNIT WAISTCOAT from Zara'}]",men,SWEATERS_CARDIGANS,button knit waistcoat,vneck knit waistcoat buttonup,Top,knit,waistcoat,knit,other,knit waistcoat knit,This is a button knit waistcoat made of knit with other coverage. It is suitable for cold weather.,cold weather
3689,"[{'https://static.zara.net/photos///2023/I/0/2/p/5536/308/806/2/w/448/5536308806_1_1_1.jpg?ts=1692956951350': 'Image 0 of BOXY FIT KNIT VEST from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5536/308/806/2/w/448/5536308806_2_1_1.jpg?ts=1692956952597': 'Image 1 of BOXY FIT KNIT VEST from Zara'}]",men,SWEATERS_CARDIGANS,boxy fit knit vest,boxy fit knit vest vneck,Top,knit,vest,knit,other,knit vest knit,This is a boxy fit knit vest made of knit with other coverage. It is suitable for cold weather.,cold weather
3690,"[{'https://static.zara.net/photos///2023/I/0/2/p/0794/311/712/2/w/448/0794311712_1_1_1.jpg?ts=1689325172221': 'Image 0 of OPEN KNIT TOP from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/0794/311/712/2/w/448/0794311712_2_1_1.jpg?ts=1689325172430': 'Image 1 of OPEN KNIT TOP from Zara'}]",men,SWEATERS_CARDIGANS,open knit,long sleeve round neck texture open knit fabric,Top,knit,other,knit,long,knit knit long,This is a open knit made of knit with long coverage. It is suitable for cold weather.,cool weather
3691,"[{'https://static.zara.net/photos///2023/I/0/2/p/3597/321/500/2/w/448/3597321500_1_1_1.jpg?ts=1692359830055': 'Image 0 of TEXTURED MESH SWEATER from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/3597/321/500/2/w/448/3597321500_2_1_1.jpg?ts=1692359832993': 'Image 1 of TEXTURED MESH SWEATER from Zara'}]",men,SWEATERS_CARDIGANS,texture mesh sweater,sweater open texture fabric round neck long sleeve,Top,other,sweater,sweater,long,sweater sweater long,This is a texture mesh sweater made of other with long coverage. It is suitable for mild or cool weather.,mild weather
3692,"[{'https://static.zara.net/photos///2023/I/0/2/p/6216/307/526/2/w/448/6216307526_1_1_1.jpg?ts=1692951291643': 'Image 0 of VISCOSE BLEND KNIT POLO SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/6216/307/526/2/w/448/6216307526_2_1_1.jpg?ts=1692951291033': 'Image 1 of VISCOSE BLEND KNIT POLO SHIRT from Zara'}]",men,SWEATERS_CARDIGANS,viscose blend knit polo shirt,collar knit polo shirt spun viscose blend buttonup short sleeve rib trim,Top,knit viscose,polo shirt short,knit,short,knit viscose polo shirt short knit short,This is a viscose blend knit polo shirt made of knit viscose with short coverage. It is suitable for cold weather.,cold weather
3693,"[{'https://static.zara.net/photos///2023/I/0/2/p/3003/302/251/2/w/448/3003302251_1_1_1.jpg?ts=1687421510262': 'Image 0 of KNIT COTTON POLO SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/3003/302/251/2/w/448/3003302251_2_1_1.jpg?ts=1687421510609': 'Image 1 of KNIT COTTON POLO SHIRT from Zara'}]",men,SWEATERS_CARDIGANS,knit cotton polo shirt,knit polo shirt spin cotton fabric button placket short sleeve rib trim,Top,cotton knit,polo shirt short,knit,short,cotton knit polo shirt short knit short,This is a knit cotton polo shirt made of cotton knit with short coverage. It is suitable for cold weather.,cold weather
3694,"[{'https://static.zara.net/photos///2023/I/0/2/p/1023/307/707/2/w/448/1023307707_1_1_1.jpg?ts=1687421510611': 'Image 0 of RIBBED KNIT POLO SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/1023/307/707/2/w/448/1023307707_2_1_1.jpg?ts=1687421511134': 'Image 1 of RIBBED KNIT POLO SHIRT from Zara'}]",men,SWEATERS_CARDIGANS,rib knit polo shirt,knit polo shirt spun cotton blend round neck short sleeve,Top,cotton knit,polo shirt short,knit,short,cotton knit polo shirt short knit short,This is a rib knit polo shirt made of cotton knit with short coverage. It is suitable for cold weather.,cold weather
3695,"[{'https://static.zara.net/photos///2023/I/0/2/p/2621/406/700/2/w/448/2621406700_1_1_1.jpg?ts=1688108945153': 'Image 0 of KNIT T-SHIRT WITH VISCOSE from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/2621/406/700/2/w/448/2621406700_2_1_1.jpg?ts=1688108945111': 'Image 1 of KNIT T-SHIRT WITH VISCOSE from Zara'}]",men,SWEATERS_CARDIGANS,knit tshirt viscose,knit tshirt spun viscose blend round neck short sleeve rib trim,Top,knit viscose,short tshirt,knit,short,knit viscose short tshirt knit short,This is a knit tshirt viscose made of knit viscose with short coverage. It is suitable for cold weather.,cold weather
3696,"[{'https://static.zara.net/photos///2023/I/0/2/p/4087/327/500/2/w/448/4087327500_1_1_1.jpg?ts=1692361198869': 'Image 0 of CROCHET KNIT SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/4087/327/500/2/w/448/4087327500_2_1_1.jpg?ts=1692361199819': 'Image 1 of CROCHET KNIT SHIRT from Zara'}]",men,SWEATERS_CARDIGANS,crochet knit shirt,relaxed fit shirt open texture fabric camp collar short sleeve buttonup,Top,knit,shirt short,knit,short,knit shirt short knit short,This is a crochet knit shirt made of knit with short coverage. It is suitable for cold weather.,cold weather
3697,"[{'https://static.zara.net/photos///2023/I/0/2/p/2893/301/500/2/w/448/2893301500_1_1_1.jpg?ts=1689169842684': 'Image 0 of PATCHWORK JACQUARD KNIT SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/2893/301/500/2/w/448/2893301500_2_1_1.jpg?ts=1689169847329': 'Image 1 of PATCHWORK JACQUARD KNIT SHIRT from Zara'}]",men,SWEATERS_CARDIGANS,patchwork jacquard knit shirt,knit shirt camp collar short sleeve rib trim buttonup,Top,knit,shirt short,knit,short,knit shirt short knit short,This is a patchwork jacquard knit shirt made of knit with short coverage. It is suitable for cold weather.,cold weather
3698,"[{'https://static.zara.net/photos///2023/I/0/2/p/4805/309/800/2/w/448/4805309800_1_1_1.jpg?ts=1689335038537': 'Image 0 of ABSTRACT PRINT TULLE SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/4805/309/800/2/w/448/4805309800_2_1_1.jpg?ts=1689335040362': 'Image 1 of ABSTRACT PRINT TULLE SHIRT from Zara'}]",men,SWEATERS_CARDIGANS,abstract print tulle shirt,relaxed fit shirt semisheer fabric camp collar short sleeve buttonup,Top,semisheer,shirt short,other,short,semisheer shirt short short,This is a abstract print tulle shirt made of semisheer with short coverage.,warm weather
3699,"[{'https://static.zara.net/photos///2023/I/0/2/p/1326/300/712/2/w/448/1326300712_1_1_1.jpg?ts=1689782771975': 'Image 0 of TEXTURED SHIRT WITH GEOMETRIC DESIGN from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/1326/300/712/2/w/448/1326300712_2_1_1.jpg?ts=1689760702973': 'Image 1 of TEXTURED SHIRT WITH GEOMETRIC DESIGN from Zara'}]",men,SWEATERS_CARDIGANS,texture shirt geometric design,relaxed fit shirt camp collar short sleeve buttonup,Top,other,shirt short,other,short,shirt short short,This is a texture shirt geometric design made of other with short coverage.,warm weather
3700,"[{'https://static.zara.net/photos///2023/I/0/2/p/1023/310/712/2/w/448/1023310712_1_1_1.jpg?ts=1689335545577': 'Image 0 of GEOMETRIC JACQUARD KNIT POLO SHIRT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/1023/310/712/2/w/448/1023310712_2_1_1.jpg?ts=1689335549488': 'Image 1 of GEOMETRIC JACQUARD KNIT POLO SHIRT from Zara'}]",men,SWEATERS_CARDIGANS,geometric jacquard knit polo shirt,collar knit polo shirt fasten short sleeve contrast rib trim,Top,knit,polo shirt short,knit,short,knit polo shirt short knit short,This is a geometric jacquard knit polo shirt made of knit with short coverage. It is suitable for cold weather.,cold weather
