product_images,gender,product_category,product_name,details,category_type,material,product_subtype,weather_feature,coverage_feature,combined_features,text_complex,weather_label
"[{'https://static.zara.net/photos///2023/V/1/2/p/3908/120/800/2/w/448/3908120800_2_1_1.jpg?ts=1683289816763': 'Image 0 of NYLON MULTI-POCKET BAG from Zara'}, {'https://static.zara.net/photos///2023/V/1/2/p/3908/120/800/2/w/448/3908120800_2_2_1.jpg?ts=1683289817710': 'Image 1 of NYLON MULTI-POCKET BAG from Zara'}]",men,ACCESSORIES,nylon multipocket bag,handbag multiple detachable pocket central hoop main bag zip closure inside small pocket closure second small bucket bag gather drawstre closure small bag purse case headphone compatible airpod size adjustable shoulder strapmain pocket length x height x cm x bucket pocket length x height x width x x cm x x purse pocket height x length x cm x view,Accessories,nylon,bag,other,other,nylon bag,This is a nylon multipocket bag made of nylon,mild weather
"[{'https://static.zara.net/photos///2023/I/0/2/p/8435/334/808/2/w/448/8435334808_6_1_1.jpg?ts=1692350270627': 'Image 0 of HOOP EARRINGS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/8435/334/808/2/w/448/8435334808_6_2_1.jpg?ts=1692350271751': 'Image 1 of HOOP EARRINGS from Zara'}]",men,ACCESSORIES,hoop earring,metal earring pushback closure,Accessories,other,earring,other,other,earring,This is a hoop earring,mild weather
"[{'https://static.zara.net/photos///2023/I/0/2/p/1012/307/800/2/w/448/1012307800_6_1_1.jpg?ts=1688111365866': 'Image 0 of IRREGULAR EARRINGS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/1012/307/800/2/w/448/1012307800_6_2_1.jpg?ts=1688111365110': 'Image 1 of IRREGULAR EARRINGS from Zara'}]",men,ACCESSORIES,irregular earring,earring irregular finish pushback fasten,Accessories,other,earring,other,other,earring,This is a irregular earring,mild weather
"[{'https://static.zara.net/photos///2023/I/0/2/p/8435/312/808/2/w/448/8435312808_6_1_1.jpg?ts=1689939257107': 'Image 0 of EARRINGS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/8435/312/808/2/w/448/8435312808_6_2_1.jpg?ts=1689939255074': 'Image 1 of EARRINGS from Zara'}]",men,ACCESSORIES,earring,metal earring mm silverplated finish pushback clasp,Accessories,other,earring,other,other,earring,This is a earring,mild weather
"[{'https://static.zara.net/photos///2023/I/0/1/p/9065/301/527/22/w/448/9065301527_2_4_1.jpg?ts=1688394236782': 'Image 0 of BUCKET HAT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/9065/301/527/2/w/0/9065301527_6_1_1.jpg?ts=1685087982069': 'Image 1 of BUCKET HAT from Zara'}]",men,ACCESSORIES,bucket hat,hat cotton fabric wide brim topstitching detail fray trim fade effect,Accessories,cotton,hat,other,other,cotton hat,This is a bucket hat made of cotton. It is suitable for mild or cool weather.,mild weather
"[{'https://static.zara.net/photos///2023/I/0/2/p/3920/314/727/2/w/448/3920314727_6_1_1.jpg?ts=1689162978248': 'Image 0 of UTILITY HAT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/3920/314/727/2/w/448/3920314727_6_2_1.jpg?ts=1689162981642': 'Image 1 of UTILITY HAT from Zara'}]",men,ACCESSORIES,utility hat,widebrimme hat topstitching detail zip pocket adjustable drawstring,Accessories,other,hat,other,other,hat,This is a utility hat,cold weather
"[{'https://static.zara.net/photos///2023/I/0/2/p/3920/362/712/2/w/448/3920362712_6_1_1.jpg?ts=1690902092632': 'Image 0 of STRIPED CROCHET HAT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/3920/362/712/2/w/448/3920362712_6_2_1.jpg?ts=1690363630970': 'Image 1 of STRIPED CROCHET HAT from Zara'}]",men,ACCESSORIES,stripe crochet hat,hat spun cotton fabric,Accessories,cotton,hat,other,other,cotton hat,This is a stripe crochet hat made of cotton. It is suitable for mild or cool weather.,mild weather
"[{'https://static.zara.net/photos///2023/I/0/2/p/3920/343/746/2/w/448/3920343746_6_1_1.jpg?ts=1689260306578': 'Image 0 of WOVEN BUCKET HAT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/3920/343/746/2/w/448/3920343746_6_2_1.jpg?ts=1689260307015': 'Image 1 of WOVEN BUCKET HAT from Zara'}]",men,ACCESSORIES,weave bucket hat,weave hat open texture,Accessories,other,hat,other,other,hat,This is a weave bucket hat,cool weather
"[{'https://static.zara.net/photos///2023/I/0/2/p/3920/344/800/2/w/448/3920344800_6_1_1.jpg?ts=1688483860408': 'Image 0 of CONTRAST CROCHET HAT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/3920/344/800/2/w/448/3920344800_6_2_1.jpg?ts=1688483860437': 'Image 1 of CONTRAST CROCHET HAT from Zara'}]",men,ACCESSORIES,contrast crochet hat,hat spin cotton thread contrast topstitche brim,Accessories,cotton,hat,other,other,cotton hat,This is a contrast crochet hat made of cotton. It is suitable for mild or cool weather.,mild weather
"[{'https://static.zara.net/photos///2023/I/0/1/p/9065/303/800/83/w/448/9065303800_2_4_1.jpg?ts=1689168830471': 'Image 0 of TEXTURED BUCKET HAT from Zara'}, {'https://static.zara.net/photos///2023/I/0/1/p/9065/303/800/83/w/0/9065303800_2_5_1.jpg?ts=1689168827885': 'Image 1 of TEXTURED BUCKET HAT from Zara'}]",men,ACCESSORIES,texture bucket hat,hat texture ripstop fabric resistant tear wide brim topstitching detail,Accessories,other,hat,other,other,hat,This is a texture bucket hat,cool weather
"[{'https://static.zara.net/photos///2023/I/0/2/p/9065/323/712/2/w/448/9065323712_6_1_1.jpg?ts=1689162981770': 'Image 0 of BUCKET HAT WITH CONTRAST TOPSTITCHING from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/9065/323/712/2/w/448/9065323712_6_2_1.jpg?ts=1689162981917': 'Image 1 of BUCKET HAT WITH CONTRAST TOPSTITCHING from Zara'}]",men,ACCESSORIES,bucket hat contrast topstitche,hat cotton fabric wide brim contrast topstitche detail fray trim,Accessories,cotton,hat,other,other,cotton hat,This is a bucket hat contrast topstitche made of cotton. It is suitable for mild or cool weather.,mild weather
"[{'https://static.zara.net/photos///2023/I/0/2/p/9065/311/506/2/w/448/9065311506_6_1_1.jpg?ts=1689162981491': 'Image 0 of TEXTURED BUCKET HAT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/9065/311/506/2/w/448/9065311506_6_2_1.jpg?ts=1689162982471': 'Image 1 of TEXTURED BUCKET HAT from Zara'}]",men,ACCESSORIES,texture bucket hat,hat cotton fabric brim topstitching detail fade effect,Accessories,cotton,hat,other,other,cotton hat,This is a texture bucket hat made of cotton. It is suitable for mild or cool weather.,mild weather
"[{'https://static.zara.net/photos///2023/I/0/2/p/9065/314/807/2/w/448/9065314807_6_1_1.jpg?ts=1690445057547': 'Image 0 of DENIM BUCKET HAT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/9065/314/807/2/w/448/9065314807_6_2_1.jpg?ts=1690445057481': 'Image 1 of DENIM BUCKET HAT from Zara'}]",men,ACCESSORIES,denim bucket hat,hat denim fabric fade effect,Accessories,denim,denim hat,other,other,denim denim hat,This is a denim bucket hat made of denim. It is suitable for mild or cool weather.,cool weather
"[{'https://static.zara.net/photos///2023/I/0/2/p/9065/318/629/2/w/448/9065318629_6_1_1.jpg?ts=1690902033189': 'Image 0 of BUCKET HAT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/9065/318/629/2/w/448/9065318629_6_3_1.jpg?ts=1690902033458': 'Image 1 of BUCKET HAT from Zara'}]",men,ACCESSORIES,bucket hat,hat cotton fabric wide brim topstitching detail fade effect,Accessories,cotton,hat,other,other,cotton hat,This is a bucket hat made of cotton. It is suitable for mild or cool weather.,mild weather
"[{'https://static.zara.net/photos///2023/I/0/2/p/9065/512/506/2/w/448/9065512506_6_1_1.jpg?ts=1692028180826': 'Image 0 of SHORT BEANIE from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/9065/512/506/2/w/448/9065512506_6_2_1.jpg?ts=1692028181446': 'Image 1 of SHORT BEANIE from Zara'}]",men,ACCESSORIES,short beanie,adjustable hat texture ripstop fabric resistant tear turnup brim,Accessories,other,beanie hat short,other,short,beanie hat short short,This is a short beanie with short coverage. It is suitable for warm or hot weather.,warm weather
"[{'https://static.zara.net/photos///2023/I/0/2/p/9065/324/505/2/w/448/9065324505_6_1_1.jpg?ts=1691136843305': 'Image 0 of TEXTURED COTTON FLAT CAP from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/9065/324/505/2/w/448/9065324505_6_2_1.jpg?ts=1691136844948': 'Image 1 of TEXTURED COTTON FLAT CAP from Zara'}]",men,ACCESSORIES,texture cotton flat cap,flat cap visor adjustable elastic,Accessories,cotton,cap,other,other,cotton cap,This is a texture cotton flat cap made of cotton. It is suitable for mild or cool weather.,mild weather
"[{'https://static.zara.net/photos///2023/I/0/2/p/1271/317/555/2/w/448/1271317555_6_1_1.jpg?ts=1690187825500': 'Image 0 of TIE-DYE PRINT BANDANA from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/1271/317/555/2/w/448/1271317555_6_2_1.jpg?ts=1690187825737': 'Image 1 of TIE-DYE PRINT BANDANA from Zara'}]",men,ACCESSORIES,tiedye print bandana,bandana cottonmeasurement x cm x,Accessories,other,bandana,other,other,bandana,This is a tiedye print bandana,cool weather
"[{'https://static.zara.net/photos///2023/I/0/2/p/1271/306/800/2/w/448/1271306800_6_1_1.jpg?ts=1689259126539': 'Image 0 of GEOMETRIC EMBROIDERY BANDANA from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/1271/306/800/2/w/448/1271306800_6_2_1.jpg?ts=1689259126558': 'Image 1 of GEOMETRIC EMBROIDERY BANDANA from Zara'}]",men,ACCESSORIES,geometric embroidery bandana,bandana cotton contrast embroiderymeasurement x cm x,Accessories,cotton,bandana,other,other,cotton bandana,This is a geometric embroidery bandana made of cotton. It is suitable for mild or cool weather.,mild weather
"[{'https://static.zara.net/photos///2023/I/0/2/p/1271/302/555/2/w/448/1271302555_6_1_1.jpg?ts=1690187824717': 'Image 0 of ABSTRACT PRINT BANDANA from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/1271/302/555/2/w/448/1271302555_6_2_1.jpg?ts=1690187825082': 'Image 1 of ABSTRACT PRINT BANDANA from Zara'}]",men,ACCESSORIES,abstract print bandana,bandana cotton measurement x cm x,Accessories,cotton,bandana,other,other,cotton bandana,This is a abstract print bandana made of cotton. It is suitable for mild or cool weather.,mild weather
"[{'https://static.zara.net/photos///2023/I/0/2/p/1271/311/712/2/w/448/1271311712_6_1_1.jpg?ts=1690371232347': 'Image 0 of PAISLEY PRINT BANDANNA from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/1271/311/712/2/w/448/1271311712_6_2_1.jpg?ts=1690371234098': 'Image 1 of PAISLEY PRINT BANDANNA from Zara'}]",men,ACCESSORIES,paisley print bandanna,bandana cottonmeasurement x cm x,Accessories,other,bandana,other,other,bandana,This is a paisley print bandanna,cool weather
"[{'https://static.zara.net/photos///2023/I/1/2/p/3812/220/032/2/w/448/3812220032_6_1_1.jpg?ts=1690888831346': 'Image 0 of RUBBERIZED CARD HOLDER WALLET from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/3812/220/032/2/w/448/3812220032_6_2_1.jpg?ts=1690888831573': 'Image 1 of RUBBERIZED CARD HOLDER WALLET from Zara'}]",men,ACCESSORIES,rubberize card holder wallet,card holder purse rubberise finish feature compartment store banknote feature inner card slot outer pocket extra compartment coin purse zip closurelength x height x width x x cm x x view,Accessories,rubberise,other,other,other,rubberise,This is a rubberize card holder wallet made of rubberise,mild weather
"[{'https://static.zara.net/photos///2023/I/1/2/p/3811/220/032/2/w/448/3811220032_6_1_1.jpg?ts=1690888831204': 'Image 0 of RUBBERISED WALLET from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/3811/220/032/2/w/448/3811220032_6_2_1.jpg?ts=1690888831266': 'Image 1 of RUBBERISED WALLET from Zara'}]",men,ACCESSORIES,rubberise wallet,wallet rubberise finish feature pocket store note card slot extra compartment coin purse snap fasten elastic band closurelength x height x width x x cm x x view,Accessories,rubberise,band,other,other,rubberise band,This is a rubberise wallet made of rubberise,mild weather
"[{'https://static.zara.net/photos///2023/I/1/2/p/3813/220/800/2/w/448/3813220800_6_1_1.jpg?ts=1689764822249': 'Image 0 of EMBOSSED WALLET from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/3813/220/800/2/w/448/3813220800_6_2_1.jpg?ts=1689764820818': 'Image 1 of EMBOSSED WALLET from Zara'}]",men,ACCESSORIES,embossed wallet,emboss wallet main compartment pocket note card slot matching topstitching detaillength x height x cm x,Accessories,other,other,other,other,,This is a embossed wallet,mild weather
"[{'https://static.zara.net/photos///2023/I/1/2/p/3801/220/802/2/w/448/3801220802_6_1_1.jpg?ts=1689333612659': 'Image 0 of CARD HOLDER PURSE from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/3801/220/802/2/w/448/3801220802_6_2_1.jpg?ts=1689333612864': 'Image 1 of CARD HOLDER PURSE from Zara'}]",men,ACCESSORIES,card holder purse,card holder compartment wallet zip closure plain exteriorheight x length x cm x,Accessories,other,other,other,other,,This is a card holder purse,mild weather
"[{'https://static.zara.net/photos///2023/V/1/2/p/3908/120/800/2/w/448/3908120800_2_1_1.jpg?ts=1683289816763': 'Image 0 of NYLON MULTI-POCKET BAG from Zara'}, {'https://static.zara.net/photos///2023/V/1/2/p/3908/120/800/2/w/448/3908120800_2_2_1.jpg?ts=1683289817710': 'Image 1 of NYLON MULTI-POCKET BAG from Zara'}]",men,ACCESSORIES,nylon multipocket bag,handbag multiple detachable pocket central hoop main bag zip closure inside small pocket closure second small bucket bag gather drawstre closure small bag purse case headphone compatible airpod size adjustable shoulder strapmain pocket length x height x cm x bucket pocket length x height x width x x cm x x purse pocket height x length x cm x view,Accessories,nylon,bag,other,other,nylon bag,This is a nylon multipocket bag made of nylon,mild weather
"[{'https://static.zara.net/photos///2023/I/1/2/p/3905/220/032/2/w/448/3905220032_6_1_1.jpg?ts=1688052334618': 'Image 0 of BAG WITH MULTIPLE POCKETS from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/3905/220/032/2/w/448/3905220032_6_2_1.jpg?ts=1688052340223': 'Image 1 of BAG WITH MULTIPLE POCKETS from Zara'}]",men,ACCESSORIES,bag multiple pocket,handbag multiple detachable pocket central hoop main bag zip closure inside small pocket closure second small bucket bag gather drawstre closure small bag purse case headphone compatible airpod size adjustable shoulder strapmain pocket length x height x cm x bucket pocket length x height x width x x cm x x purse pocket height x length x cm x view,Accessories,other,bag,other,other,bag,This is a bag multiple pocket,mild weather
"[{'https://static.zara.net/photos///2023/I/0/2/p/9198/301/712/2/w/448/9198301712_6_1_1.jpg?ts=1690451086349': 'Image 0 of 100% LINEN PAREO from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/9198/301/712/2/w/448/9198301712_6_2_1.jpg?ts=1690451087223': 'Image 1 of 100% LINEN PAREO from Zara'}]",men,ACCESSORIES,linen pareo,lightweight pareo linen feature contrast stripe fray trimsmeasurement x cm x,Accessories,linen,other,lightweight,other,linen lightweight,This is a linen pareo made of linen. It is suitable for warm or hot weather.,warm weather
"[{'https://static.zara.net/photos///2023/I/1/2/p/3239/220/400/2/w/448/3239220400_1_1_1.jpg?ts=1691052738259': 'Image 0 of SPORTS BACKPACK from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/3239/220/400/2/w/448/3239220400_2_1_1.jpg?ts=1691052740641': 'Image 1 of SPORTS BACKPACK from Zara'}]",men,ACCESSORIES,sport backpack,multipocket backpack combination material colour exterior main compartment fasten zip feature inside pocket closure electronic device inch flat pocket zip closure adjustable mesh pocket side handle adjustable shoulder strap zip pocket ergonomic pad improved comfort use adjustable chest strap clip buckle fasten height x length x width x x cmview,Accessories,other,backpack,other,other,backpack,This is a sport backpack,cool weather
"[{'https://static.zara.net/photos///2023/I/1/2/p/3240/220/800/2/w/448/3240220800_6_1_1.jpg?ts=1692268022274': 'Image 0 of ROLLTOP SPORTS BACKPACK from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/3240/220/800/2/w/448/3240220800_6_2_1.jpg?ts=1692268022277': 'Image 1 of ROLLTOP SPORTS BACKPACK from Zara'}]",men,ACCESSORIES,rolltop sport backpack,multipocket backpack combination material exterior main compartment fasten zip roll clip buckle side open zip closure small pocket thermoseale zip fastening feature adjustable mesh pocket side handle adjustable breathable shoulder strap compartment thermoseale zip closure ergonomic pad improved comfort use adjustable chest clip buckle fasteningheight x length x width x x cm x x view,Accessories,other,backpack,thermoseale,other,backpack thermoseale,This is a rolltop sport backpack,cool weather
"[{'https://static.zara.net/photos///2023/I/0/2/p/2496/300/803/2/w/448/2496300803_6_1_1.jpg?ts=1690965973334': 'Image 0 of PACK OF 3 TRAINING SOCKS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/2496/300/803/2/w/448/2496300803_6_2_1.jpg?ts=1690965973781': 'Image 1 of PACK OF 3 TRAINING SOCKS from Zara'}]",men,ACCESSORIES,pack training sock,pack pair sock spun cotton blend fabric rib trimszara athleticz,Accessories,cotton,other,other,other,cotton,This is a pack training sock made of cotton. It is suitable for mild or cool weather.,mild weather
"[{'https://static.zara.net/photos///2023/I/0/2/p/2496/310/802/2/w/448/2496310802_6_1_1.jpg?ts=1690965973365': 'Image 0 of PACK OF 2 TRAINING SOCKS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/2496/310/802/2/w/448/2496310802_6_2_1.jpg?ts=1690965973553': 'Image 1 of PACK OF 2 TRAINING SOCKS from Zara'}]",men,ACCESSORIES,pack training sock,pack pair seamless sock rib trimszara athleticz,Accessories,other,other,other,other,,This is a pack training sock,cold weather
"[{'https://static.zara.net/photos///2023/I/1/2/p/3210/220/700/2/3210220700_16_1_1/w/448/poster.jpg?ts=1689664622831': 'Image 0 of SPORTS BACKPACK from Zara'}, {'https://static.zara.net/photos///2023/I/1/2/p/3210/220/700/612/w/448/3210220700_6_1_1.jpg?ts=1692352454638': 'Image 1 of SPORTS BACKPACK from Zara'}]",men,ACCESSORIES,sport backpack,multipocket backpack combination material colour upper main compartment zip fastening different height access pocket adjustable thank technical fastener adjustable mesh pocket side handle adjustable shoulder strap ergonomic pad improved comfort use adjustable strap chest clip buckle fasteningheight x length x width x x cm x x athleticz collectionview,Accessories,other,backpack,other,other,backpack,This is a sport backpack,cool weather
"[{'https://static.zara.net/photos///2023/I/0/2/p/2496/309/121/2/w/448/2496309121_6_1_1.jpg?ts=1687938651972': 'Image 0 of TRAINING SOCKS from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/2496/309/121/2/w/448/2496309121_6_2_1.jpg?ts=1687938652762': 'Image 1 of TRAINING SOCKS from Zara'}]",men,ACCESSORIES,training sock,pack pair seamless mesh sock rib trim,Accessories,other,other,other,other,,This is a training sock,cold weather
"[{'https://static.zara.net/photos///2023/I/0/2/p/3920/312/706/2/w/448/3920312706_6_1_1.jpg?ts=1686640606920': 'Image 0 of BASEBALL TRAINING CAP from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/3920/312/706/2/w/448/3920312706_6_2_1.jpg?ts=1686640606343': 'Image 1 of BASEBALL TRAINING CAP from Zara'}]",men,ACCESSORIES,baseball training cap,peak cap adjustable strap backzara athleticz,Accessories,other,cap,other,other,cap,This is a baseball training cap,cool weather
"[{'https://static.zara.net/photos///2023/I/0/2/p/2966/303/406/2/w/448/2966303406_1_1_1.jpg?ts=1684496239912': 'Image 0 of STRAPPY CYCLING CULOTTES from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/2966/303/406/2/w/448/2966303406_2_1_1.jpg?ts=1684496240838': 'Image 1 of STRAPPY CYCLING CULOTTES from Zara'}]",men,ACCESSORIES,strappy cycling culotte,culotte highly stretchy fabric elastic strap freedom movement flatlock antiabrasion seam ergonomic bikepad quickdrye bacteriostatic fabric suitable training type distance differentiate bikepad fill relieve pressure central foam mm thick perforate well ventilation insert mm thick allow wide position range bike reflectiveeffect appliqué legszara athleticzview,Accessories,other,other,other,other,,This is a strappy cycling culotte,cool weather
"[{'https://static.zara.net/photos///2023/I/0/2/p/2966/306/001/2/w/448/2966306001_6_1_1.jpg?ts=1684420908929': 'Image 0 of CAP from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/2966/306/001/2/w/448/2966306001_6_2_1.jpg?ts=1684420909062': 'Image 1 of CAP from Zara'}]",men,ACCESSORIES,cap,cap stretchy breathable fabric secure fit inner elastic bandzara athleticz,Accessories,other,cap,other,other,cap,This is a cap,cool weather
"[{'https://static.zara.net/photos///2023/I/0/2/p/5875/400/700/2/w/448/5875400700_1_1_1.jpg?ts=1687950698709': 'Image 0 of TECHNICAL BUCKET HAT from Zara'}, {'https://static.zara.net/photos///2023/I/0/2/p/5875/400/700/2/w/448/5875400700_6_1_1.jpg?ts=1687938652127': 'Image 1 of TECHNICAL BUCKET HAT from Zara'}]",men,ACCESSORIES,technical bucket hat,hat lightweight technical fabric feature wide brim topstitche detail adjustable chin tiezara athleticz,Accessories,other,hat,lightweight,other,hat lightweight,This is a technical bucket hat,cool weather
